,A0,A1,A2,A3,A4,A5,A6,A7,labels
16,0.4534883720930237,0.30263157894736836,0.4050632911392404,0.47674418604651236,0.0,0.0,0.7534246575342466,0.36000000000000015,1
17,0.8372093023255814,0.5921052631578946,0.15189873417721492,0.04651162790697683,0.0,0.0,0.726027397260274,0.2200000000000002,0
18,0.3255813953488377,0.4210526315789472,0.6835443037974689,0.19767441860465146,0.0,0.0,0.6986301369863014,0.2200000000000002,1
19,0.7790697674418611,0.4605263157894735,0.3291139240506327,0.3488372093023258,0.0,0.0,0.726027397260274,0.46999999999999986,0
20,0.41860465116279105,0.4210526315789472,0.4050632911392404,0.720930232558139,0.0,0.0,0.6301369863013698,0.2200000000000002,0
21,0.5000000000000006,0.38157894736842085,0.2531645569620256,0.18604651162790725,0.0,0.0,0.7123287671232876,0.2200000000000002,0
22,0.3372093023255819,0.3947368421052629,0.3544303797468353,0.19767441860465146,0.0,0.0,0.6986301369863014,0.36000000000000015,0
23,0.4534883720930237,0.43421052631578927,0.3544303797468353,0.3139534883720933,0.0,0.0,0.821917808219178,0.2200000000000002,1
24,0.4651162790697679,0.4210526315789472,0.5189873417721514,0.29069767441860495,0.0,0.0,0.8082191780821921,0.2200000000000002,0
25,0.41860465116279105,0.5263157894736842,0.34177215189873394,0.5930232558139543,0.0,0.0,0.7397260273972603,0.2200000000000002,0
26,0.6395348837209305,0.5526315789473684,0.4177215189873416,0.20930232558139567,0.0,0.0,0.5890410958904106,0.2200000000000002,1
27,0.3953488372093027,0.5657894736842105,0.4177215189873416,0.37209302325581417,0.0,0.0,0.7808219178082193,0.2200000000000002,1
28,0.3023255813953493,0.2236842105263157,0.5189873417721514,0.5000000000000008,0.0,0.0,0.6027397260273974,0.3899999999999997,1
29,0.4651162790697679,0.3421052631578945,0.4430379746835442,0.29069767441860495,0.0,0.0,0.6986301369863014,0.3300000000000002,0
30,0.534883720930233,0.6052631578947366,0.36708860759493656,0.6744186046511622,0.0,0.0,0.726027397260274,0.2200000000000002,0
31,0.29069767441860506,0.4736842105263156,0.43037974683544294,0.24418604651162812,0.0,0.0,0.7534246575342466,0.3300000000000002,0
32,0.3023255813953493,0.2763157894736836,0.46835443037974667,0.27906976744186074,0.0,0.0,0.6027397260273974,0.18000000000000027,0
33,0.767441860465117,0.7236842105263165,0.17721518987341758,0.22093023255813987,0.0,0.0,0.726027397260274,0.43000000000000027,1
34,0.5930232558139539,0.5921052631578946,0.39240506329113906,0.17441860465116305,0.0,0.0,0.7123287671232876,0.29000000000000026,1
35,0.3953488372093027,0.3289473684210523,0.48101265822784744,0.20930232558139567,0.0,0.0,0.6027397260273974,0.45000000000000007,0
36,0.9302325581395356,0.7368421052631572,0.45569620253164544,0.5232558139534892,0.0,0.0,0.7671232876712333,0.2200000000000002,0
37,0.38372093023255865,0.3947368421052629,0.16455696202531625,0.24418604651162812,0.0,0.0,0.7534246575342466,0.4000000000000007,0
38,0.6046511627906982,0.5526315789473684,0.4050632911392404,0.5930232558139543,0.0,0.0,0.7534246575342466,0.2200000000000002,0
39,0.3372093023255819,0.3421052631578945,0.4936708860759488,0.26744186046511653,0.0,0.0,0.7123287671232876,0.3100000000000002,0
40,0.40697674418604696,0.4605263157894735,0.29113924050632894,0.24418604651162812,0.0,0.0,0.7534246575342466,0.2200000000000002,0
41,0.8837209302325577,0.4473684210526313,0.4936708860759488,0.5465116279069776,0.0,0.0,0.8082191780821921,0.2200000000000002,0
42,0.47674418604651203,0.5657894736842105,0.4177215189873416,0.6162790697674427,0.0,0.0,0.6164383561643836,0.2200000000000002,0
43,0.8023255813953492,0.907894736842105,0.45569620253164544,0.30232558139534915,0.0,0.0,0.7808219178082193,0.27000000000000024,0
44,0.3139534883720936,0.40789473684210514,0.43037974683544294,0.511627906976745,0.0,0.0,0.6438356164383561,0.5100000000000005,0
45,0.43023255813953526,0.38157894736842085,0.39240506329113906,0.27906976744186074,0.0,0.0,0.7671232876712333,0.2200000000000002,1
46,0.24418604651162878,0.7236842105263165,0.37974683544303783,0.18604651162790725,0.0,1.0,0.7534246575342466,0.2200000000000002,0
47,0.3023255813953493,0.4605263157894735,0.5822784810126581,0.4302325581395351,0.0,0.0,0.7671232876712333,0.6200000000000002,0
48,0.3720930232558144,0.3421052631578945,0.4177215189873416,0.24418604651162812,0.0,0.0,0.726027397260274,0.27000000000000024,0
49,0.4883720930232563,0.49999999999999983,0.43037974683544294,0.662790697674418,0.0,0.0,0.6301369863013698,0.2200000000000002,0
50,0.4534883720930237,0.48684210526315774,0.4177215189873416,0.18604651162790725,0.0,0.0,0.6712328767123287,0.2200000000000002,0
51,0.5116279069767447,0.7368421052631572,0.37974683544303783,0.13953488372093045,0.0,0.0,0.6986301369863014,0.2200000000000002,1
52,0.40697674418604696,0.3947368421052629,0.3544303797468353,0.9186046511627906,0.0,0.0,0.6712328767123287,0.6300000000000001,0
53,0.4651162790697679,0.6315789473684209,0.36708860759493656,0.26744186046511653,0.0,0.0,0.7123287671232876,0.6100000000000003,0
54,0.3953488372093027,0.10526315789473584,0.3544303797468353,0.27906976744186074,0.0,0.0,0.6301369863013698,0.3100000000000002,0
55,0.5581395348837214,0.43421052631578927,0.43037974683544294,0.19767441860465146,0.0,0.0,0.7123287671232876,0.25000000000000017,1
56,0.267441860465117,0.4605263157894735,0.3291139240506327,0.22093023255813987,0.0,0.0,0.684931506849315,0.3000000000000002,0
57,0.5000000000000006,0.4605263157894735,0.29113924050632894,0.0930232558139536,0.0,0.0,0.7123287671232876,0.27000000000000024,1
58,0.1976744186046509,0.4605263157894735,0.4430379746835442,0.18604651162790725,0.0,0.0,0.6575342465753424,0.2600000000000003,1
59,0.3023255813953493,0.5526315789473684,0.39240506329113906,0.1511627906976748,0.0,0.0,0.5753424657534246,0.8000000000000003,1
60,0.24418604651162878,0.4210526315789472,0.22784810126582292,0.162790697674419,0.0,0.0,0.6164383561643836,0.2200000000000002,0
61,0.3372093023255819,0.3552631578947366,0.2784810126582276,0.22093023255813987,0.0,1.0,0.6575342465753424,0.2200000000000002,0
62,0.3023255813953493,0.11842105263157826,0.5443037974683541,0.4069767441860468,0.0,0.0,0.6438356164383561,0.2200000000000002,0
63,0.3372093023255819,0.3421052631578945,0.15189873417721492,0.19767441860465146,0.0,0.0,0.6986301369863014,0.3100000000000002,0
64,0.7441860465116288,0.6973684210526317,0.5443037974683541,0.4534883720930235,0.0,0.0,0.6301369863013698,0.32000000000000023,0
65,0.43023255813953526,0.3421052631578945,0.4430379746835442,0.26744186046511653,0.0,0.0,0.821917808219178,0.2200000000000002,1
66,0.47674418604651203,0.8421052631578947,0.21518987341772158,0.3953488372093026,0.0,0.0,0.6986301369863014,0.2200000000000002,0
67,0.41860465116279105,0.4473684210526313,0.46835443037974667,0.18604651162790725,0.0,0.0,0.6712328767123287,0.28000000000000025,1
68,0.3604651162790702,0.15789473684210542,0.4936708860759488,0.162790697674419,0.0,0.0,0.6164383561643836,0.2200000000000002,1
69,0.3139534883720936,0.38157894736842085,0.12658227848101222,0.4069767441860468,0.0,0.0,0.7123287671232876,0.2200000000000002,0
70,0.6627906976744187,0.7236842105263165,0.17721518987341758,0.18604651162790725,0.0,0.0,0.8493150684931509,0.2200000000000002,0
71,0.41860465116279105,0.3552631578947366,0.5316455696202528,0.22093023255813987,0.0,0.0,0.7123287671232876,0.32000000000000023,0
72,0.44186046511627947,0.31578947368421073,0.48101265822784744,0.19767441860465146,0.0,0.0,0.6986301369863014,0.2200000000000002,0
73,0.20930232558139655,0.3421052631578945,0.3164556962025315,0.418604651162791,0.0,0.0,0.6986301369863014,0.2200000000000002,0
74,0.534883720930233,0.49999999999999983,0.16455696202531625,0.1511627906976748,0.0,0.0,0.726027397260274,0.27000000000000024,0
75,0.43023255813953526,0.4473684210526313,0.4177215189873416,0.6395348837209313,0.0,0.0,0.6986301369863014,0.6499999999999999,0
76,0.709302325581395,0.31578947368421073,0.5316455696202528,0.4418604651162793,0.0,0.0,0.5479452054794518,0.1400000000000005,1
77,0.3953488372093027,0.5921052631578946,0.48101265822784744,0.511627906976745,0.0,0.0,0.7671232876712333,0.2200000000000002,0
78,0.5581395348837214,0.5789473684210525,0.3164556962025315,0.162790697674419,0.0,0.0,0.7123287671232876,0.2200000000000002,0
79,0.5116279069767447,0.36842105263157865,0.5822784810126581,0.7093023255813948,0.0,0.0,0.6712328767123287,0.1400000000000005,0
80,0.3372093023255819,0.6447368421052632,0.39240506329113906,0.36046511627907,0.0,0.0,0.6712328767123287,0.3100000000000002,1
81,0.40697674418604696,0.40789473684210514,0.39240506329113906,0.12790697674418622,0.0,0.0,0.684931506849315,0.2200000000000002,1
82,0.3488372093023259,0.36842105263157865,0.2784810126582276,0.7093023255813948,0.0,0.0,0.726027397260274,0.2200000000000002,0
83,0.6279069767441865,0.6447368421052632,0.06329113924050556,0.3837209302325584,0.0,0.0,0.7534246575342466,0.2200000000000002,0
84,0.4534883720930237,0.43421052631578927,0.2658227848101264,0.37209302325581417,0.0,0.0,0.7671232876712333,0.5499999999999999,0
85,0.08139534883721017,0.4605263157894735,0.3164556962025315,0.13953488372093045,0.0,0.0,0.0,0.25000000000000017,0
86,0.267441860465117,0.2763157894736836,0.5569620253164554,0.46511627906976816,0.0,0.0,0.43835616438356145,0.16000000000000025,1
87,0.44186046511627947,0.763157894736842,0.4177215189873416,0.1511627906976748,0.0,0.0,0.7945205479452053,0.2200000000000002,0
88,0.5813953488372097,0.5131578947368419,0.36708860759493656,0.511627906976745,0.0,0.0,0.726027397260274,0.2200000000000002,1
89,0.43023255813953526,0.13157894736842063,0.45569620253164544,0.3139534883720933,0.0,0.0,0.6575342465753424,0.46999999999999986,0
90,0.3720930232558144,0.289473684210526,0.39240506329113906,0.6046511627906985,0.0,0.0,0.7397260273972603,0.2200000000000002,0
91,0.4651162790697679,0.3289473684210523,0.2658227848101264,0.24418604651162812,0.0,0.0,0.6301369863013698,0.3400000000000002,0
92,0.43023255813953526,0.5921052631578946,0.3291139240506327,0.19767441860465146,0.0,0.0,0.726027397260274,0.7399999999999999,1
93,0.4534883720930237,0.3947368421052629,0.36708860759493656,0.19767441860465146,0.0,0.0,0.6301369863013698,0.46999999999999986,0
94,0.279069767441861,0.4210526315789472,0.2784810126582276,0.12790697674418622,0.0,0.0,0.7671232876712333,0.2200000000000002,0
95,0.3720930232558144,0.26315789473684115,0.5822784810126581,0.13953488372093045,0.0,0.0,0.5890410958904106,0.2300000000000002,1
96,0.1976744186046509,0.43421052631578927,0.06329113924050556,0.20930232558139567,0.0,0.0,0.5342465753424659,0.2200000000000002,0
97,0.4651162790697679,0.289473684210526,0.3164556962025315,0.17441860465116305,0.0,0.0,0.6986301369863014,0.42000000000000043,1
98,0.23255813953488472,0.5526315789473684,0.39240506329113906,0.19767441860465146,0.0,0.0,0.7123287671232876,0.2200000000000002,1
99,0.4883720930232563,0.4605263157894735,0.37974683544303783,0.20930232558139567,0.0,0.0,0.6986301369863014,0.27000000000000024,1
100,0.43023255813953526,0.3421052631578945,0.3544303797468353,0.20930232558139567,0.0,0.0,0.6986301369863014,0.2200000000000002,1
101,0.41860465116279105,0.4473684210526313,0.45569620253164544,0.5581395348837218,0.0,0.0,0.6575342465753424,0.2200000000000002,0
102,0.16279069767441862,0.36842105263157865,0.3291139240506327,0.162790697674419,0.0,0.0,0.7671232876712333,0.6800000000000006,0
103,0.3255813953488377,0.19736842105263092,0.3164556962025315,0.13953488372093045,0.0,0.0,0.5616438356164386,0.2200000000000002,0
104,0.267441860465117,0.144736842105263,0.37974683544303783,0.17441860465116305,0.0,0.0,0.7397260273972603,0.4000000000000007,0
105,0.5232558139534889,0.6447368421052632,0.4050632911392404,0.27906976744186074,0.0,0.0,0.7808219178082193,0.2200000000000002,1
106,0.534883720930233,0.3552631578947366,0.34177215189873394,0.27906976744186074,0.0,0.0,0.7534246575342466,0.2200000000000002,1
107,0.5232558139534889,0.5789473684210525,0.5316455696202528,0.4534883720930235,1.0,0.0,0.8082191780821921,0.4000000000000007,0
108,0.1860465116279068,0.49999999999999983,0.3291139240506327,0.4069767441860468,0.0,0.0,0.6712328767123287,0.28000000000000025,0
109,0.5697674418604655,0.5657894736842105,0.3291139240506327,0.23255813953488408,0.0,0.0,0.684931506849315,0.38000000000000017,0
110,0.5000000000000006,0.5657894736842105,0.45569620253164544,0.20930232558139567,0.0,0.0,0.6164383561643836,0.25000000000000017,0
111,0.3720930232558144,0.26315789473684115,0.4177215189873416,0.4302325581395351,0.0,0.0,0.5205479452054791,0.16000000000000025,1
112,0.38372093023255865,0.4736842105263156,0.3544303797468353,0.3139534883720933,0.0,0.0,0.7123287671232876,0.2200000000000002,1
113,0.3953488372093027,0.3421052631578945,0.3164556962025315,0.3372093023255816,0.0,0.0,0.5753424657534246,0.2200000000000002,0
114,0.8372093023255814,0.5789473684210525,0.2658227848101264,0.662790697674418,0.0,0.0,0.684931506849315,0.32000000000000023,0
115,0.3604651162790702,0.763157894736842,0.30379746835443017,0.17441860465116305,0.0,0.0,0.6575342465753424,0.2200000000000002,0
116,0.41860465116279105,0.3421052631578945,0.36708860759493656,0.12790697674418622,0.0,0.0,0.6712328767123287,0.4000000000000007,1
117,0.3488372093023259,0.5263157894736842,0.30379746835443017,0.162790697674419,0.0,0.0,0.7123287671232876,0.6599999999999997,0
118,0.534883720930233,0.5526315789473684,0.37974683544303783,0.20930232558139567,0.0,0.0,0.6986301369863014,0.43000000000000027,0
119,0.20930232558139655,0.3552631578947366,0.2531645569620256,0.5581395348837218,0.0,0.0,0.726027397260274,0.3000000000000002,0
120,0.6395348837209305,0.6842105263157893,0.4177215189873416,0.46511627906976816,0.0,0.0,0.6986301369863014,0.2200000000000002,0
121,0.24418604651162878,0.3289473684210523,0.39240506329113906,0.23255813953488408,0.0,0.0,0.7123287671232876,0.28000000000000025,1
122,0.3372093023255819,0.4210526315789472,0.30379746835443017,0.17441860465116305,0.0,0.0,0.726027397260274,0.47999999999999976,0
123,0.5465116279069772,0.5657894736842105,0.21518987341772158,0.4534883720930235,0.0,0.0,0.7397260273972603,0.5699999999999998,0
124,0.4534883720930237,0.3552631578947366,0.45569620253164544,0.19767441860465146,0.0,0.0,0.8082191780821921,0.2200000000000002,1
125,0.44186046511627947,0.18421052631578855,0.45569620253164544,0.20930232558139567,0.0,1.0,0.7397260273972603,0.2200000000000002,0
126,0.5116279069767447,0.5789473684210525,0.37974683544303783,0.08139534883720942,0.0,0.0,0.7534246575342466,0.2200000000000002,1
127,0.5813953488372097,0.7763157894736843,0.22784810126582292,0.3837209302325584,0.0,0.0,0.7945205479452053,0.2200000000000002,0
128,0.41860465116279105,0.40789473684210514,0.4050632911392404,0.20930232558139567,0.0,0.0,0.6438356164383561,0.29000000000000026,0
129,0.3953488372093027,0.8289473684210522,0.37974683544303783,0.29069767441860495,0.0,0.0,0.8082191780821921,0.2200000000000002,1
130,0.5465116279069772,0.5921052631578946,0.46835443037974667,0.5697674418604659,0.0,0.0,0.6712328767123287,0.2600000000000003,0
131,0.3720930232558144,0.5789473684210525,0.4050632911392404,0.6162790697674427,0.0,0.0,0.726027397260274,0.25000000000000017,1
132,0.6162790697674424,0.6315789473684209,0.4430379746835442,0.17441860465116305,0.0,0.0,0.7397260273972603,0.2200000000000002,0
133,0.5697674418604655,0.7236842105263165,0.11392405063291094,0.3139534883720933,0.0,0.0,0.7534246575342466,0.2200000000000002,0
134,0.16279069767441862,0.289473684210526,0.012658227848101333,0.20930232558139567,0.0,0.0,0.6301369863013698,0.2200000000000002,0
135,0.3488372093023259,0.15789473684210542,0.48101265822784744,0.511627906976745,0.0,0.0,0.821917808219178,0.6900000000000005,0
136,0.38372093023255865,0.5263157894736842,0.2784810126582276,0.19767441860465146,0.0,0.0,0.7397260273972603,0.7499999999999998,0
137,0.3488372093023259,0.4736842105263156,0.46835443037974667,0.2558139534883723,0.0,0.0,0.7123287671232876,0.2200000000000002,0
138,0.4534883720930237,0.5921052631578946,0.3164556962025315,0.5348837209302334,0.0,0.0,0.6301369863013698,0.2200000000000002,0
139,0.3255813953488377,0.38157894736842085,0.3544303797468353,0.11627906976744204,0.0,0.0,0.6712328767123287,0.6499999999999999,0
140,0.40697674418604696,0.5789473684210525,0.45569620253164544,0.17441860465116305,0.0,0.0,0.7123287671232876,0.2600000000000003,0
141,0.4534883720930237,0.49999999999999983,0.39240506329113906,0.10465116279069783,0.0,0.0,0.6575342465753424,0.25000000000000017,0
142,0.5465116279069772,0.4605263157894735,0.4430379746835442,0.13953488372093045,0.0,0.0,0.6301369863013698,0.25000000000000017,0
143,0.41860465116279105,0.48684210526315774,0.4936708860759488,0.7325581395348832,0.0,0.0,0.5205479452054791,0.16000000000000025,1
144,0.5697674418604655,0.48684210526315774,0.45569620253164544,0.29069767441860495,0.0,0.0,0.5616438356164386,0.2600000000000003,1
145,0.41860465116279105,0.6842105263157893,0.4177215189873416,0.720930232558139,0.0,0.0,0.726027397260274,0.36000000000000015,0
146,0.4651162790697679,0.3421052631578945,0.4430379746835442,0.6395348837209313,0.0,0.0,0.6301369863013698,0.64,0
147,0.23255813953488472,0.49999999999999983,0.21518987341772158,0.20930232558139567,0.0,0.0,0.6301369863013698,0.3100000000000002,0
148,0.4534883720930237,0.5131578947368419,0.48101265822784744,0.3488372093023258,0.0,0.0,0.6986301369863014,0.3500000000000002,0
149,0.5581395348837214,0.6710526315789469,0.29113924050632894,0.30232558139534915,0.0,0.0,0.684931506849315,0.2200000000000002,1
150,0.5697674418604655,0.6315789473684209,0.4177215189873416,0.12790697674418622,0.0,0.0,0.6301369863013698,0.2200000000000002,1
151,0.3023255813953493,0.21052631578947328,0.30379746835443017,0.17441860465116305,0.0,0.0,0.6712328767123287,0.2200000000000002,0
152,0.38372093023255865,0.6052631578947366,0.4177215189873416,0.20930232558139567,0.0,0.0,0.6712328767123287,0.2200000000000002,0
153,0.6046511627906982,0.6315789473684209,0.2531645569620256,0.2558139534883723,0.0,0.0,0.6986301369863014,0.2200000000000002,0
154,0.3139534883720936,0.4605263157894735,0.48101265822784744,0.2558139534883723,0.0,0.0,0.6301369863013698,0.2200000000000002,1
155,0.24418604651162878,0.4605263157894735,0.3544303797468353,0.19767441860465146,0.0,0.0,0.6438356164383561,0.2200000000000002,0
156,0.5232558139534889,0.6578947368421045,0.39240506329113906,0.23255813953488408,0.0,0.0,0.4657534246575342,0.2600000000000003,0
157,0.3488372093023259,0.5657894736842105,0.4050632911392404,0.18604651162790725,0.0,0.0,0.7534246575342466,0.2600000000000003,0
158,0.8023255813953492,0.7894736842105268,0.3291139240506327,0.22093023255813987,0.0,0.0,0.6712328767123287,0.2200000000000002,1
159,0.38372093023255865,0.38157894736842085,0.5189873417721514,0.162790697674419,0.0,0.0,0.7534246575342466,0.37000000000000016,0
160,0.47674418604651203,0.48684210526315774,0.37974683544303783,0.23255813953488408,0.0,0.0,0.6986301369863014,0.2200000000000002,0
161,0.5232558139534889,0.5394736842105262,0.48101265822784744,0.162790697674419,0.0,0.0,0.7123287671232876,0.27000000000000024,0
162,0.4534883720930237,0.43421052631578927,0.5443037974683541,0.418604651162791,0.0,0.0,0.6712328767123287,0.2200000000000002,0
163,0.40697674418604696,0.5394736842105262,0.6329113924050634,0.17441860465116305,0.0,0.0,0.8082191780821921,0.2200000000000002,0
164,0.41860465116279105,0.36842105263157865,0.4050632911392404,0.3139534883720933,0.0,0.0,0.6438356164383561,0.25000000000000017,0
165,0.5116279069767447,0.4210526315789472,0.46835443037974667,0.29069767441860495,0.0,0.0,0.6712328767123287,0.2200000000000002,0
166,0.44186046511627947,0.3289473684210523,0.4430379746835442,0.10465116279069783,0.0,0.0,0.6301369863013698,0.2200000000000002,1
167,0.3255813953488377,0.43421052631578927,0.15189873417721492,0.20930232558139567,0.0,0.0,0.726027397260274,0.2200000000000002,0
168,0.4883720930232563,0.6315789473684209,0.37974683544303783,0.5697674418604659,0.0,0.0,0.7397260273972603,0.27000000000000024,0
169,0.4651162790697679,0.4605263157894735,0.3164556962025315,0.3372093023255816,0.0,0.0,0.7397260273972603,0.2200000000000002,1
170,0.44186046511627947,0.38157894736842085,0.4177215189873416,0.19767441860465146,0.0,0.0,0.684931506849315,0.36000000000000015,1
171,0.4651162790697679,0.3947368421052629,0.5316455696202528,0.20930232558139567,0.0,0.0,0.7123287671232876,0.2200000000000002,1
172,0.3953488372093027,0.36842105263157865,0.36708860759493656,0.5348837209302334,0.0,0.6024096385542164,0.684931506849315,0.27000000000000024,0
173,0.4651162790697679,0.6052631578947366,0.43037974683544294,0.24418604651162812,0.0,0.0,0.7123287671232876,0.2200000000000002,1
174,0.38372093023255865,0.5394736842105262,0.37974683544303783,0.18604651162790725,0.0,0.0,0.7945205479452053,0.2200000000000002,1
175,0.3488372093023259,0.43421052631578927,0.46835443037974667,0.0930232558139536,0.0,0.0,0.6986301369863014,0.28000000000000025,0
176,0.22093023255814062,0.7236842105263165,0.2531645569620256,0.19767441860465146,0.0,0.0,0.6986301369863014,0.2200000000000002,0
177,0.8488372093023255,0.9736842105263153,0.30379746835443017,0.627906976744187,0.0,0.0,0.3835616438356167,0.2200000000000002,1
178,0.3255813953488377,0.763157894736842,0.21518987341772158,0.162790697674419,0.0,0.0,0.684931506849315,0.2200000000000002,0
179,0.44186046511627947,0.5263157894736842,0.18987341772151894,0.17441860465116305,0.0,0.0,0.7123287671232876,0.27000000000000024,0
180,0.3372093023255819,0.6842105263157893,0.21518987341772158,0.19767441860465146,0.0,0.0,0.7808219178082193,0.2200000000000002,0
181,0.44186046511627947,0.30263157894736836,0.3291139240506327,0.32558139534883757,0.0,0.0,0.7671232876712333,0.54,0
182,0.3604651162790702,0.3947368421052629,0.5822784810126581,0.8139534883720927,0.0,0.0,0.5753424657534246,0.25000000000000017,1
183,0.44186046511627947,0.23684210526315805,0.16455696202531625,0.1511627906976748,0.0,0.0,0.7123287671232876,0.2200000000000002,0
184,0.3255813953488377,0.5921052631578946,0.3291139240506327,0.20930232558139567,0.0,0.0,0.6575342465753424,0.2200000000000002,0
185,0.3372093023255819,0.4605263157894735,0.36708860759493656,0.19767441860465146,0.0,0.0,0.7397260273972603,0.5000000000000006,1
186,0.534883720930233,0.5789473684210525,0.29113924050632894,0.4302325581395351,0.0,0.0,0.7123287671232876,0.25000000000000017,0
187,0.5697674418604655,0.4473684210526313,0.30379746835443017,0.2558139534883723,0.0,0.0,0.6986301369863014,0.29000000000000026,1
188,0.40697674418604696,0.26315789473684115,0.30379746835443017,0.2558139534883723,0.0,0.0,0.5616438356164386,0.37000000000000016,1
189,0.47674418604651203,0.43421052631578927,0.4430379746835442,0.23255813953488408,0.0,0.0,0.684931506849315,0.2200000000000002,1
190,0.4651162790697679,0.5526315789473684,0.17721518987341758,0.18604651162790725,0.0,0.0,0.6986301369863014,0.46999999999999986,0
191,0.4883720930232563,0.4210526315789472,0.39240506329113906,0.3372093023255816,0.0,0.0,0.7534246575342466,0.38000000000000017,0
192,0.3488372093023259,0.38157894736842085,0.4050632911392404,0.19767441860465146,0.0,0.0,0.6575342465753424,0.5799999999999996,0
193,0.6046511627906982,0.6710526315789469,0.30379746835443017,0.30232558139534915,0.0,0.0,0.5890410958904106,0.2200000000000002,1
194,0.3023255813953493,0.2236842105263157,0.5189873417721514,0.5000000000000008,0.0,0.0,0.6027397260273974,0.3899999999999997,1
195,0.3953488372093027,0.3552631578947366,0.2784810126582276,0.2558139534883723,0.0,0.0,0.6986301369863014,0.47999999999999976,0
196,0.3255813953488377,0.31578947368421073,0.15189873417721492,0.26744186046511653,0.0,0.0,0.726027397260274,0.2600000000000003,0
197,0.4534883720930237,0.4210526315789472,0.3544303797468353,0.3488372093023258,0.0,0.0,0.6438356164383561,0.4000000000000007,0
198,0.3604651162790702,0.10526315789473584,0.48101265822784744,0.3488372093023258,0.0,0.0,0.6438356164383561,0.27000000000000024,0
199,0.1860465116279068,0.43421052631578927,0.39240506329113906,0.19767441860465146,0.0,0.0,0.6712328767123287,0.44000000000000017,0
200,0.4651162790697679,0.4736842105263156,0.34177215189873394,0.6395348837209313,0.0,0.0,0.7123287671232876,0.5799999999999996,1
201,0.29069767441860506,0.48684210526315774,0.22784810126582292,0.26744186046511653,0.0,0.0,0.684931506849315,0.2200000000000002,0
202,0.5581395348837214,0.48684210526315774,0.39240506329113906,0.32558139534883757,0.0,0.0,0.7534246575342466,0.25000000000000017,1
203,0.2558139534883729,0.3289473684210523,0.30379746835443017,0.22093023255813987,0.0,0.0,0.7397260273972603,0.37000000000000016,0
204,0.5232558139534889,0.4605263157894735,0.36708860759493656,0.3488372093023258,0.0,0.0,0.6986301369863014,0.2200000000000002,1
205,0.38372093023255865,0.48684210526315774,0.43037974683544294,0.27906976744186074,0.0,0.0,0.6575342465753424,0.2200000000000002,0
206,0.3255813953488377,0.40789473684210514,0.08860759493670822,0.13953488372093045,0.0,0.0,0.6301369863013698,0.27000000000000024,0
207,0.279069767441861,0.6973684210526317,0.3544303797468353,0.24418604651162812,0.0,0.0,0.7397260273972603,0.25000000000000017,1
208,0.5232558139534889,0.49999999999999983,0.13924050632911358,0.5697674418604659,0.0,0.0,0.6575342465753424,0.2200000000000002,0
209,0.4534883720930237,0.4473684210526313,0.4430379746835442,0.36046511627907,0.0,0.0,0.7671232876712333,0.2600000000000003,1
210,0.5813953488372097,0.3289473684210523,0.45569620253164544,0.418604651162791,0.0,0.0,0.6027397260273974,0.21000000000000021,1
211,0.40697674418604696,0.013157894736842424,0.18987341772151894,0.24418604651162812,0.0,0.0,0.684931506849315,0.25000000000000017,0
