A0,A1,A2,A3,A4,A5,A6,labels
0.05727067533264241,0.10167704065553707,0.19002073425091048,0.059584075996571104,0.19473354814125424,0.01806816012183504,0.07073290683096249,0
0.053201496574815155,0.08944674933475248,0.18353226756704852,0.058333364880996004,0.20019746965441382,0.019352553450316373,0.07586434812369461,0
0.06409228499028675,0.09108198606250695,0.18537085055122182,0.08384111486919532,0.20187931268128514,0.018753983733038767,0.07013918635081166,0
0.061433165027350856,0.08869734912898604,0.18712155037329414,0.0646259018215594,0.1967519961534052,0.02027732465176733,0.080447091771121,0
0.05434467642069914,0.0,0.00033741498820148653,0.031759888061977035,0.10449197355888885,0.0,0.24507671825599486,0
0.049523933666074826,0.09811070529818504,0.18390661141873013,0.08260977630962271,0.200042404436476,0.011817299165911933,0.0667139652637576,0
0.12401410292597624,0.13654251665086053,0.15623734219680788,0.06336243316910461,0.11544581837480129,0.0025427705876727696,0.144866635277192,0
0.07171767409127307,0.11709084602149156,0.1918924535093186,0.05780936086619707,0.17263840924445267,0.004379905326759502,0.08712121871457768,0
0.07827022915630401,0.1115027043737573,0.21157948240959096,0.06300474963510751,0.18375866551376183,0.0182006419516036,0.07177017485181307,0
0.6050906625361799,0.7286261735409034,0.8891350116627016,0.533455699919697,0.901675590683793,0.14398790942959325,0.19628438001620682,1
0.0665701013193861,0.09113171285175253,0.18976260747697993,0.0881675736261894,0.20227595816253463,0.01908298694775103,0.06822382781553059,0
0.11553441110235214,0.1587511504246847,0.20696249486620788,0.04316796104061135,0.13024769167060665,0.004759739938392031,0.10076429955225089,0
0.02951864897037282,0.06688702943585266,0.00033741498820148653,0.0940797469671918,0.16151744383542738,0.011698425741618087,0.1549311269194356,0
0.11537800650089584,0.15026461164901278,0.20476253439853176,0.035274825723013346,0.12560069911048533,0.0,0.11506064720003133,0
0.07027957366768166,0.09236638654854881,0.18776962866430674,0.09883807197263153,0.1939310383624449,0.01690424120652693,0.0788590928156491,0
0.6555454787655347,0.7235514032840085,0.9098507309013234,0.5127474907889599,0.8930768257749914,0.1362114218867787,0.2027168932040021,1
0.04541704375240957,0.05205195393870614,0.17082594710557547,0.06063161152480306,0.2165128834844507,0.019229277306604235,0.08877341151844162,0
0.7138026718396507,0.6531695105763463,0.9836103388590466,0.1963538629910009,0.7065385428588628,0.016148448049704403,0.5673112281953872,1
0.05594909271106327,0.11587541334364962,0.19251507929983205,0.025095728797122067,0.17189168512331615,0.0018677536514048446,0.0904096284776831,0
0.05218257015265382,0.07567617696416984,0.17559468918023682,0.08407571179737176,0.21175101029030838,0.020848077187265737,0.07231596779809653,0
0.06436061436836482,0.07672993510612286,0.18730067834850544,0.07387039104567224,0.19994761609441342,0.01779879374287962,0.08641973390070085,0
0.05255895649649846,0.08090973411974586,0.18442430567416668,0.05944185308543091,0.20270664235016073,0.017414156164608955,0.08025973868418494,0
0.07133137648211202,0.07939244233934777,0.09821116377100544,0.11074557889503724,0.17822477554860586,0.018767592138513485,0.12194623623230885,0
0.09599664804376996,0.11758111717978226,0.18614090875028722,0.07561533858999367,0.16578102818900123,0.017361923902419234,0.09553845554129517,0
0.07967182711494965,0.11288206053775555,0.1922526304031752,0.08868141886162118,0.1865883693612216,0.020744613280935905,0.06895668337884786,0
0.06578203485764328,0.09622908357447002,0.1503561337559881,0.06965686011513167,0.1859328878835668,0.01717720981046095,0.09483638978761388,0
0.05811555026632066,0.08515025479058834,0.1818120627219894,0.08150695812157878,0.20421923736477063,0.013723676674031782,0.07360855886300416,0
0.5333748264149328,0.4636833551308915,0.9023149211479358,0.38082028073946406,0.9759996975105856,0.09064625803712793,0.3939225731446886,1
0.05348795631627688,0.07116378319433639,0.18920337281978525,0.07139637389374508,0.20869461811357665,0.018040543063665763,0.0790095562250024,0
0.06431879366349319,0.078826456522055,0.18411215236615763,0.07456496805356623,0.2002903669572333,0.019982342450741857,0.08456275981576729,0
0.05126904157629611,0.07711475548520934,0.15025576446156677,0.08051210649564629,0.20418732607754256,0.017727349614137355,0.08654492642856045,0
0.0952554787886462,0.1182605500438966,0.17980803848457128,0.09561419515299842,0.16897735726972563,0.01800071846529122,0.09060714801119708,0
0.06590459611411677,0.1501871478064694,0.00033741498820148653,0.10773480019143147,0.1885226661270527,0.04403960184672163,0.026782486864885775,0
0.05456900945029955,0.0799819171927666,0.18665019887820045,0.06581566026093155,0.20556873024465938,0.018047947637232886,0.07623208301991327,0
0.03991508281091678,0.1578920514225423,0.00033741498820148653,0.14292126815901884,0.15095102568445412,0.0,0.08962071222323612,0
0.09300441287093174,0.08849019582102326,0.08611474284979626,0.13371316154008142,0.17808318398527545,0.023939786836955378,0.11351447591048004,0
0.06394675860686062,0.10663172797795692,0.18523662462877793,0.06050001989439592,0.1870025069554702,0.015617046147506681,0.07810125684074033,0
0.08975980303979304,0.09616436378344184,0.19445066992741739,0.04116975276415987,0.16349594364356695,0.00597409000340056,0.1170056336653395,0
0.11620789366751029,0.14079803032348562,0.19834802403687501,0.030131175853670526,0.13132912973777972,0.000632790854574319,0.11784363933326276,0
0.08681132247725405,0.07552749636315916,0.00033741498820148653,0.02672963852045364,0.07131723573650578,0.0018767592138513483,0.23497156082743959,0
0.06402798263481937,0.0946108389154025,0.1864533021762255,0.08879458293875765,0.2002459275350194,0.021257329969556843,0.06833333496866995,0
0.06346400746449853,0.08347378730793176,0.18408045679949825,0.06609301856272323,0.19988757559844358,0.019042361854936806,0.08138385720580123,0
0.058680734127533773,0.07003955794400521,0.18587197666954094,0.08001196379982602,0.20849511347342492,0.017762971616703527,0.08047497688173473,0
0.548026050536109,0.4701705152765379,0.9184086554044952,0.39926629126609087,0.9725728043238974,0.09391794434720531,0.3907711023398071,1
0.04938445073710991,0.008316118322076476,0.00033741498820148653,0.033082891886537014,0.10940016591446945,0.0,0.2373060674316334,0
0.05567326944945329,0.07593080811111083,0.1804152967276135,0.06374634052890997,0.20444143447584007,0.018367344918668878,0.08285479679067588,0
0.07354062169495483,0.0862702320237478,0.19016696606981628,0.07212402599725307,0.19186224143044522,0.01912361204056526,0.08838389137955598,0
0.18988122962243348,0.009471828876151106,0.00033741498820148653,0.13295668685325265,0.11405259521241484,0.01878640375784618,0.21850046502168985,0
0.05845277502525663,0.11230607938594107,0.18762243637368403,0.08784745395078249,0.19349208087813008,0.01216471375273705,0.06080522651266755,0
0.09752564202245807,0.10853508955425668,0.19108469679536288,0.03773017907098689,0.1481657612592082,0.0037801348678223627,0.12594223067723787,0
0.06921109091893833,0.10930098206198399,0.1798512597118341,0.06987964450916025,0.18104218764098526,0.01628025579078919,0.08440009667052048,0
0.07069391290554275,0.10922426786952974,0.1852601561858432,0.08690623122988124,0.1897993539960804,0.020989364455870883,0.06957073675215454,0
0.04738237514319764,0.1692512493397584,0.00033741498820148653,0.11889291994749712,0.15159539730655547,0.0,0.07601771623207015,0
0.07089745645179657,0.08379288836253787,0.18832334060912895,0.08471973115911292,0.1986479993745626,0.016906442566236076,0.08098736578926215,0
0.1003099823618304,0.14866635765898872,0.20419585608553073,0.012896216030581333,0.13107856703806312,0.0034707437668824843,0.11049968879527193,0
0.06873027368200382,0.08167262802711663,0.1918943744527525,0.0705215376147548,0.19679738109524067,0.01845880140840337,0.0855497765435327,0
0.05864157254262507,0.09113746016910253,0.1796884597558109,0.0681238294334228,0.1953509724541408,0.01621761710088351,0.08169698376040133,0
0.5448214710356677,0.4750277674574732,0.9379242037900191,0.3862780712912699,0.9711138956936858,0.09281844052008308,0.38343059304015376,1
0.05065430138850102,0.0786382943496835,0.1854342416845406,0.08749402292907861,0.21439137383354834,0.020519274096163394,0.06326899222335214,0
0.05201093604595523,0.09833160219111521,0.00033741498820148653,0.10273479073732658,0.14319280080954988,0.014588811039725896,0.15192708719060988,0
0.07270420759752227,0.0864728874311758,0.18705359699931984,0.12949726810271128,0.20414335941513945,0.02163956606450844,0.06691061338756489,0
0.04195051827345497,0.12353558783773778,0.00033741498820148653,0.15723073577504978,0.16496528113548994,0.004341881840874265,0.10201825812016238,0
0.06894856325714302,0.10183971472487817,0.18934600286975245,0.07692747488313761,0.18838272922306,0.01752922724031428,0.07884515026034224,0
0.07363731696633431,0.10106882454989001,0.18475086605793,0.07913878127561644,0.1894873325209616,0.018485217724913117,0.07878647534009249,0
0.0824527831198237,0.1044699870042705,0.2001693185301432,0.07304611241283478,0.18483655788235395,0.0182248569084042,0.07916844326152024,0
0.06497390412708921,0.11831002694977916,0.19370006128062026,0.05768438425491274,0.17486628985278188,0.0034359222587560033,0.08256519829815613,0
0.05518979309255585,0.06936537263051475,0.18368066044731743,0.11090268559920374,0.21598599267532964,0.019623921065371013,0.06836267242879482,0
0.11717484638130514,0.15161173285917848,0.20330645927563415,0.04463271527494562,0.13601677964162864,0.007301710031625111,0.10061906460113768,0
0.061178614725444364,0.08136976939110832,0.18870272693732457,0.07448322531726305,0.19984786377433755,0.019341346528160722,0.08201417689363258,0
0.10304138204012246,0.1283628346450056,0.20547160264357078,0.03075322390189667,0.141264649921259,0.005369316454215363,0.1152581667335453,0
0.059965330807810246,0.09824289359723487,0.14850962688014996,0.07020141793934788,0.186135701842394,0.015899820808326897,0.09311070809848668,0
0.0909970190370936,0.12726809563151353,0.1967080185801813,0.10831881187970151,0.17697668964813074,0.020191471623110663,0.06578329969702412,0
0.05064849967221825,0.12566934187476336,0.09397500326339339,0.10508808379026263,0.17763595320427186,0.0,0.08342702249806196,0
0.1529583819843549,0.07155684972440329,0.00033741498820148653,0.05145350874260117,0.0,0.003829365275863249,0.29046990222643027,0
0.05740749914164438,0.08346054348969047,0.1880078256501106,0.09480054780089403,0.2086180310242293,0.0202591134032644,0.06613796344764258,0
0.06890698429044984,0.10594879674675996,0.1872994777588593,0.07413735431741379,0.1880045213744312,0.017535831319441714,0.07604211570385719,0
0.06436689956100448,0.07844488462668808,0.18148790351751845,0.06329651922855958,0.19974338385615384,0.019359757900273576,0.0866773807039757,0
0.05466014474357471,0.09911873478470117,0.1763282494540581,0.08279263433823153,0.19679076245788965,0.012149704481992879,0.07204699266863486,0
0.08943224780799504,0.1771313211933246,0.19623498625958297,0.1033724313306279,0.14986627829860555,0.005049518925559525,0.05209141991577687,0
0.09722443625211098,0.10441276371413362,0.20128754772660332,0.03561927921876485,0.15276311403919698,0.004096930542329367,0.12208566178537755,0
0.14232045170354068,0.1089404003691127,0.00033741498820148653,0.2005543860157299,0.16595925863766758,0.20012360992230202,0.045400736187893274,0
0.022213321217652585,0.16099310395790797,0.00033741498820148653,0.14762903551830575,0.1597566499201548,0.0,0.0739542180466536,0
0.051245834711165034,0.0017024553524130717,0.08999432823249029,0.08857817731316892,0.19302641246450586,0.01797950536263946,0.15933523157699273,0
0.09580470793008165,0.11605383006486243,0.19965162427470665,0.04343232555484039,0.15385069798391027,0.005671503105198039,0.11120785441689995,0
0.08618328668964427,0.09542121066175148,0.19419614492242537,0.04108895503058853,0.16432540073159105,0.00596628518261359,0.11666520293993013,0
0.058877267266612576,0.07518540603915307,0.1937718565414623,0.061016936388706144,0.20172921144136058,0.01900894121207978,0.08464728655731517,0
0.05507013269422373,0.08228034436603761,0.18775378088097708,0.06864948720300242,0.20395898308893293,0.01680778162654438,0.07603078737767036,0
0.0993819494947658,0.13573039572097023,0.1890326489720972,0.07358854398090438,0.15683381238997013,0.016118155666752128,0.0899910613485748,0
0.05294501236748106,0.09426849870803336,0.19022579496247952,0.053130888591596856,0.19890943554992727,0.017726749243307593,0.0721968751381837,0
0.08751212145657687,0.1335279237591078,0.19885611357514205,0.06323509405099072,0.15622655241301547,0.0018879661360069972,0.09188056806255775,0
0.09890983483225542,0.14088124148337897,0.20101261269762613,0.020734304939050326,0.1353920275516749,0.0034709438904924057,0.11263958056497404,0
0.06793761419487049,0.10963257728474227,0.18034950441500236,0.06562453345841922,0.18703583652213063,0.018468607465289565,0.07570139450854557,0
0.04396637294353882,0.14594062993491388,0.00033741498820148653,0.16580191055273477,0.15496522923783831,0.0012415668759579617,0.09365562963506345,0
-0.009846479484573144,0.03110048336435211,0.00033741498820148653,0.06106418652529757,0.23637990539301765,0.08206428847361855,0.08490580477029669,0
0.06212042666868056,0.08126406872854106,0.1910746118423349,0.09365166072967346,0.2078559422092422,0.019992548754847895,0.068705426913422,0
0.0439617799181483,0.17261193068932593,0.00033741498820148653,0.155201106157765,0.14101597826078557,0.0015513582241176852,0.08703175398469194,0
0.03741841090389843,0.16423434105994086,0.00033741498820148653,0.1456979224358141,0.14968686595041225,0.0,0.08466587663105767,0
0.08249436208651688,0.11141349601315088,0.20707895206188814,0.07375557321375507,0.18164117432125115,0.0160254984353581,0.07548121832265794,0
0.10018572893810775,0.128480779592362,0.21062717470223413,0.08939395092141991,0.16860080408043454,0.01708355196101731,0.07510999778761257,0
0.07609603597933622,0.0997117080052026,0.1950336762596066,0.06062003524133815,0.1882409012798242,0.0168914332954919,0.08078810343633483,0
0.06514892256828608,0.10358415048228249,0.18286041760104135,0.06485411998129599,0.1863352064825457,0.01751641932927925,0.08209318470703816,0
0.1460415274844018,0.2282966889599536,0.09952965132044983,0.07418413195263932,0.09310106229790471,0.009934536243762917,0.08868191349924029,0
0.0649758380325168,0.10842838935823726,0.18804096192434538,0.06762675799648098,0.19072785426446415,0.021257530093166766,0.06964538751702673,0
0.05004318727338267,0.1624474251308192,0.00033741498820148653,0.11970113353389349,0.15413931784839513,0.0,0.07957132501590831,0
0.04893070817616167,0.09276295144569831,0.17963659428309556,0.09029264851938887,0.1975956360357529,0.002176144134295112,0.07602294469031023,0
0.09069484631403267,0.14029526499704276,0.1910866177387968,0.07683958962907755,0.16281493313612966,0.017641296461870768,0.0765632187084514,0
0.0604086786270852,0.08390558575927033,0.18393806686746025,0.07306666622225205,0.20202184976423715,0.017467989415678054,0.07781078693851391,0
0.06010239635499068,0.10998716177690052,0.1975899717342715,0.06177411982758378,0.19016999768773662,0.018397763707377068,0.0672821243925125,0
0.041158100524500085,0.13814951655859112,0.00033741498820148653,0.12483769588274761,0.17026799155317152,0.0,0.08118517579267837,0
0.05664505692681712,0.09307030798224139,0.1896370257999886,0.08638529847396074,0.20516215680738337,0.02088770166203035,0.06200893378749388,0
0.17039785765400223,0.1584675328076307,0.14769682768968026,0.23625068295713877,0.1698727643513544,0.054615134013065676,0.017347733970669094,0
0.04395960427454226,0.1694606515979886,0.00033741498820148653,0.11035009525176699,0.14778518961152542,0.0,0.08281674523348422,0
0.08401803782527913,0.10240370147526659,0.20780434832611536,0.07171413106232244,0.18449120684057477,0.017298484718073864,0.07990391305395758,0
0.034404902771356716,0.1356869160158007,0.00033741498820148653,0.17409525452726218,0.16349452536413459,0.001236563785709904,0.09163395911556751,0
0.07013864030964605,0.02780002390527801,0.09958727962346688,0.08933087198907035,0.18069281814081437,0.014670061225354348,0.1559225006957344,0
0.06814478381380104,0.05509703260075013,0.18667661185041662,0.07479649372286422,0.21746313070413065,0.017840019206523613,0.0811802378043405,0
0.07747660271645686,0.09932588809266395,0.18357452832259435,0.10417237614312078,0.19011350289034767,0.018841037503354967,0.0779711263245429,0
0.10363920055542612,0.11904393438703692,0.20663641471830302,0.04218917446111992,0.15155544910254407,0.00726768901793832,0.11008112166616363,0
0.05983334176237726,0.08907217417355079,0.20066588240780683,0.05540574641779115,0.1977885220385536,0.01745458113381326,0.07633403795559474,0
0.049993872684979124,0.06878039567763071,0.18266520172457104,0.07619155400572612,0.21021335900572677,0.01863951302816321,0.08003840061868842,0
0.07726121399945905,0.1175408859583323,0.18994917910799763,0.08361785797380082,0.18536155765223186,0.02009721340283726,0.06691671325551164,0
0.059978868145803374,0.07417437795228042,0.18807049642964163,0.07091158749231703,0.20293663999810813,0.01901874726896597,0.08450263254600641,0
0.05105316938294141,0.08289380802230858,0.1808295001555486,0.07773899597909538,0.20992615742067425,0.021467059512755415,0.0673271472273576,0
0.08332473272948822,0.1021750581980821,0.17727743562833484,0.0701891329038341,0.17584230248214966,0.018849242571361783,0.0980806481255809,0
0.060362264896823045,0.14904093282019043,0.00033741498820148653,0.049598940881387624,0.10446431710995786,0.003108920280142962,0.1576115831771811,0
0.05998587855297839,0.08921160909012887,0.16815151360972563,0.06604718593022954,0.19369654949629506,0.018096377550834084,0.08780353251490758,0
0.059291123028116774,0.1293093928242131,0.18610369047125536,0.06746020126499619,0.17991843757074683,0.011544730809197759,0.0650600296404803,0
0.06866887218467786,0.10007403888161517,0.1796687700856134,0.07331756444755254,0.18841960448830133,0.018453197947325545,0.08259598810779213,0
0.06761441025028454,0.12927840728719578,0.19072620072701094,0.07540932799445503,0.18045312891674586,0.015008670373342883,0.062614563533636,0
0.07756556236612598,0.14852067565833454,0.1647370366559651,0.12710806494596572,0.1779803587264295,0.03460157227917594,0.044072126855109583,0
0.06602764084694716,0.08338033093015361,0.18659593222619272,0.11359405337945147,0.2075914330951074,0.02158653330787903,0.06639706260042856,0
0.061830099116363654,0.08102842871719136,0.1934827545546601,0.06886447532449343,0.2001442841757004,0.01872036296657182,0.0812659264254973,0
0.04639656685148377,0.163986206880439,0.00033741498820148653,0.11886645987100591,0.15734817506410534,0.0,0.07285333711721542,0
0.0935113378311387,0.128961305299494,0.12181523645093292,0.0811017882003073,0.14781851917818584,0.015435534033307156,0.11748403759430644,0
0.08488998743494365,0.10460792262067034,0.207816114104648,0.07952906740386162,0.1851540160952968,0.017299485336123476,0.07648885841348144,0
0.0581032216192198,0.1005668088735363,0.19113464132464433,0.0666432464033304,0.19681818252691524,0.017138986200965788,0.06818780954765451,0
0.06721699268491486,0.062819178168873,0.14419494780967718,0.09447215935158361,0.20355051861241377,0.02188892008247163,0.09932385930711002,0
0.039219118595162916,0.06143532410433996,0.1421457814015624,0.06950849468623459,0.21129054223460275,0.017325301281803453,0.09234880554494675,0
0.0637884200999767,0.08549934184875964,0.1915762181965125,0.09011049924282892,0.20461351904696617,0.019052768282652763,0.06972294298092119,0
0.08938559233955444,0.11239253902955401,0.17774998771307468,0.0666146600706926,0.17519485792127817,0.018843038739454192,0.08983972652951484,0
0.06632546228279598,0.09395189648705768,0.18479288669554658,0.06970647275855267,0.19394923961516017,0.01874898064279071,0.07977407300766236,0
0.02790963965461815,0.17515424402492707,0.00033741498820148653,0.13615410359639457,0.15034376570749944,0.0,0.0731330596330595,0
0.08937519759788114,0.11811486804324244,0.11153290648511478,0.09799701954130412,0.16183419290865403,0.016671697571797216,0.1097290721446652,0
0.09594346564451124,0.12431147567998681,0.2070302081222529,0.0699443771962905,0.17115677999744927,0.017051732307039668,0.07761559116421775,0
0.10405305631693033,0.12508386515515324,0.24045534422593282,0.05792913996245634,0.15711675913672557,0.0018971718220634232,0.089298581101667,0
0.6633596987883077,0.6355071969982001,0.9881899659685776,0.19858201961044541,0.7542869953074166,0.01647135708203759,0.5248721955507526,1
0.06892559813019039,0.10518965108983483,0.2039792697133583,0.06765959684141201,0.1902723501867718,0.01626184441867634,0.07024898397385325,0
0.07559394578269825,0.10706827421319332,0.18819319669148213,0.09344257887525641,0.1897511324953802,0.021334977930206694,0.07068062224856173,0
