,A0,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,labels
65,0.6348757351483356,0.301938049861995,0.7630386542934233,0.48198998097926593,0.3717195186467803,0.7318120354257759,0.4890490934454677,0.3072468538579549,0.15808822023519387,0.37025810128530634,0.7391147591150757,0.6109460613644553,0
66,0.7154388603112878,0.5644245792772072,0.6627013515381909,0.3734295403588611,0.2247366355207528,0.37629229310059,0.7216660428829615,0.48010392114219214,0.27128295765936616,0.5840732384757145,0.5048444312344023,0.4632170796693707,0
67,0.5814737650998485,0.6911371824819206,0.21231866896828339,0.37329214140434225,0.4148002399307765,0.232288521809543,0.687682506769888,0.6193335645304445,0.28063930793523356,0.28375194654101565,0.6276374406207625,0.713315683887645,0
68,0.35528679834707844,0.7623284506325743,0.06048109448173239,0.4455681550859472,0.7610444952762837,0.8057356555042918,0.410193159461131,0.05837922987850397,0.6196265242341452,0.31752850651250575,0.8943106732255699,0.5137691214151335,0
69,0.6151709916346045,0.4280414616925075,0.7126136719867597,0.2992160626317174,0.319789927837469,0.5187792024125436,0.7412441782967303,0.5326522815040352,0.033286365554049124,0.4285551846977956,0.5246231473941726,0.4510696074842729,0
70,0.4912222259551072,0.7082439779558839,0.0415612025171766,0.5102858384007872,0.6260322364316807,1.0,0.4005391892946708,0.02669621287376056,0.7560467602472362,0.2474599633086552,0.8081872558658156,0.4496692857082052,0
71,0.7106876337036617,0.49347650925368874,0.7432091126500854,0.42547945642753005,0.5311312710832217,0.6096082210535931,0.42345773648574275,0.3471718519476398,0.059114889468704246,0.527191947317552,0.847106267950073,0.38713718613355114,0
72,0.46784795128490364,0.48289539729603553,0.5891326637472091,0.39616282192470953,0.6093312593268665,0.6124671393561965,0.3635324704436604,0.38677709267673355,0.29538807810304785,0.3666277936243588,0.6829707118121813,0.6950519126380812,0
73,0.23836148217828665,0.7436460502431383,0.2090305146741756,0.5946529600800523,0.8415426613480748,0.6319641727350545,0.4135075524528711,0.18448353896161154,0.5661395762250193,0.44305838860377367,0.4596713630711707,0.526257097375567,0
74,0.3692575149679489,0.5295938232459934,0.3824587509120453,0.36760673921053894,0.6691546738148677,0.4591828794213143,0.35488122424390417,0.4255946957896655,0.29063259045052203,0.40566122767631185,0.5946066680619285,0.6123548957349063,0
75,0.5226704155347743,0.34999878400936435,0.7707771789497893,0.6652156504348538,0.5756145381869804,0.46992271334466373,0.3899205226173298,0.26370695178364656,0.16474528854464054,0.8131071023960308,0.7373630606182652,0.20650418961520223,0
76,0.4549650814891435,0.31490728769102516,0.7496943878242467,0.4667449424346956,0.5175577372934974,0.7216417296061008,0.44695169912676963,0.22864532207912824,0.09349284628838483,0.6116610806890651,0.7130046026053877,0.3621484653211091,0
77,0.38684665902319015,0.2647311285230339,0.8040091663118873,0.649901912413024,0.4944754611367131,0.5611002155184567,0.44231535168391584,0.2659946276061107,0.16823305575921915,0.6876521006002904,0.7365241447719011,0.24762285801843814,0
78,0.4634288988709389,0.28422365775564806,0.7662220859382807,0.47525673827372783,0.5110949022294726,0.7062430430168524,0.42244400457130055,0.22856890947457523,0.09989391289388416,0.6278906914085954,0.7069651120049385,0.3180447138207644,0
79,0.41650432559884804,0.8570764475371804,0.2672960064394162,0.13529702808837119,0.525907277752741,0.5144755999499266,0.3877059236768948,0.6030976494307261,0.7444191628539478,0.7817378052585381,0.43078592520810216,0.4733456482198745,0
80,0.35672054166159967,0.7810383603183584,0.11862543651548724,0.4687955177407726,0.7523789237625645,0.7471092219569437,0.4130472200929072,0.16939498850871992,0.6442252159630374,0.3375104520412507,0.6398606379629646,0.4816241462577215,0
81,0.7276138489194164,0.40167599391287045,0.49727515773421255,0.06513959525598895,0.30235512662416253,0.45552436621672066,0.3826172496542505,0.7787631738269196,0.5304334825652599,0.2310389918338877,0.4249838636207749,0.7733507557765045,0
82,0.44517446006315087,0.6938737594403732,0.8150728061973905,0.2250469966878525,0.30492193084861285,0.3117923895256451,0.4784964744545563,0.9734695436991929,0.5061880731878151,0.5425881680813033,0.8531246537493558,0.46167771885170766,1
83,0.37616834701698576,0.31069756797886006,0.8735881265049603,0.7329380684621518,0.6430372354109004,0.47665103941698367,0.2797199578095385,0.6334028883964522,0.42665858383953403,0.5292788888873481,0.4826087644721777,0.07691554655112226,0
84,0.3621522048653582,0.2323929539522287,0.9031972577724054,0.6383673395745767,0.48946889717171166,0.6019585000095862,0.3687012022680376,0.19114554250010288,0.21328525962668804,0.7887710063495716,0.6134972238392798,0.0859020086885211,0
85,0.3092981802816288,0.9870387358800563,0.3116737690981942,0.31633680508570433,0.6329286661024458,0.05274845240605891,0.44558771432974614,0.6555261007823475,0.7630376547786302,0.6133805541419203,0.3791864450897042,0.4525124922322575,0
86,0.2978675079222598,0.48536724711281964,0.717871707225589,0.6049516362619435,0.7534344674845129,0.38234395211903927,0.3156268826092439,0.5704871009645622,0.3036456690655733,0.5867217822619673,0.6951903916875223,0.2273458581972026,0
87,0.521412696151937,0.7955501121701526,0.3297490352511495,0.23448588850283025,0.4680590573552119,0.3158535196272918,0.4819839924425436,0.5017427951730746,0.913595328890509,0.5755244047363173,0.3164647347566177,0.6398420629988734,0
88,0.5189138187776842,0.43928399281887764,0.6199409720178344,0.35260874121045704,0.4230815176822535,0.4990701466901395,0.6989386336935268,0.4372388011450135,0.0375441858941013,0.5097670252138595,0.5388090912448491,0.5141025313618164,0
89,0.11137346458157166,0.6853303288397496,0.10490540054017711,0.3095306992982244,0.6906112862274298,0.45518603268978536,0.31257567964070065,0.4775740761422215,0.4953776332335268,0.26814495161207563,0.6435979465028465,0.4564722673862645,0
90,0.7591017858384961,0.3303994070749924,0.542141626089492,0.030404723193151684,0.24986679291053854,0.42886368429421934,0.3222246461945525,0.8584121460773884,0.5817300799954124,0.3398650213339508,0.4997476217527186,0.6581867038950793,0
91,0.5259803279060865,0.7108278583853319,0.1554720664311205,0.14846165215997403,0.564456745777667,0.6201281381844346,0.4047862556765986,0.404536557553386,0.7795395246150758,0.4881543532491808,0.4452286441396364,0.5348434675769467,0
92,0.5728287187776367,0.746963113223081,0.12254808686093516,0.1699729157515411,0.4935172549795433,0.6123318059454222,0.4024625779813026,0.47036895532213796,0.8063377829842835,0.41813711691448807,0.5411868988429293,0.444343239155664,0
93,0.6627774210506641,0.3794708088490629,0.5723571904761253,0.7175667339088823,0.5396558927466448,0.44032529640836404,0.5293121633819619,0.18361831316236507,0.2100647581910305,0.704910622047255,0.64311429480945,0.42741594522429255,0
94,0.5475087172066705,0.586813159650002,0.3711753988016443,0.361715932519071,0.518506462519033,0.4513019638005682,0.44506733861848263,0.4524566652363795,0.2831921569269965,0.19526839732594142,0.6014147251715205,0.6798881445098022,0
95,0.20838583688732903,0.47858919570392505,0.6374529261424693,0.7179012101517009,0.7112721324448225,0.23066226532340733,0.3604652559147705,0.5146776857561027,0.45890251045510955,0.4892262508129365,0.42062572217991495,0.2253326296255308,0
96,0.4333515193183899,0.2346255924964208,0.7243706716349465,0.6862543448949696,0.5482102213291886,0.4871799787752101,0.4405550807683148,0.2898353602266516,0.23572227296744885,0.6777595815578152,0.5738219563798934,0.3379216217059805,0
97,0.5132266369634169,0.23156647900542326,0.6421538095088166,0.4641364441011784,0.30014354130494275,0.5914306884297829,0.6702849457308178,0.3413398068524473,0.18206636383371766,0.4028615366268645,0.3913498454952682,0.6262233307511795,0
98,0.3783577629629559,0.582711882381412,0.4541622804075559,0.5039273201166642,0.6090057473407566,0.44219740859073936,0.46091478047150053,0.37691986668939453,0.32193852682283447,0.3418840159689163,0.833915767221078,0.5835355074499387,0
99,0.6628143292944042,0.47443210247173023,1.0,0.5089187881967359,0.5489756485431284,0.8657684287452676,0.16386731219940803,0.4559798740955393,0.42171775095335035,0.2745846570274464,0.8082998148053697,0.4199773564989401,1
100,0.5620420479532722,0.6646568932914394,0.3474060952688634,0.20478967203979856,0.44335680601318606,0.31122173364354755,0.48267849387257605,0.6647814305615152,0.7621252647057618,0.6862848418708425,0.20939831970608047,0.5735771907871027,0
101,0.4894317029510979,0.6744242882368255,0.09570965679718435,0.45009121763925003,0.6992161797786898,0.6826352572857306,0.44402258430586894,0.1368667305397669,0.6940697717284006,0.3339688913972247,0.4077201362666662,0.6009565318555468,0
102,0.08515063058680794,0.6222132385099849,0.15692654767070813,0.44233303424773035,0.776350511306643,0.4750563607266953,0.2155686405584833,0.4082067137289939,0.3995111391461421,0.3584894148382239,0.6817079412090589,0.45169812070291315,0
103,0.36079700986443786,0.3990745713234324,0.6231312482802898,0.6434476312212061,0.7408703368827834,0.4458209606642164,0.19984628902067297,0.4312562819977782,0.4633364599674775,0.519386369844873,0.4705174721372657,0.38659663639020586,0
104,0.514562904659855,0.34907622586806786,0.7365657268094089,0.7020593882693213,0.5124171761613983,0.489805446944228,0.4138417937751057,0.2569203369208072,0.17715829916563924,0.6448233449028011,0.779400307074857,0.3569061259466713,0
105,0.2882051189841337,0.7787060504105863,0.5198548667284507,0.04675242304444155,0.5268288243075917,0.6769963651701423,0.44871997582254397,0.5658271076653598,0.3527396278349628,0.4420488912862909,0.5645587074012779,0.5250837781163897,0
106,0.5388906422933457,0.4973333923387806,0.7549291513632425,0.24805854583330733,0.1501476181055455,0.41307253081372597,0.7838159150906956,0.4813711947992406,0.22808215811484442,0.6136565018976607,0.41454402197713297,0.3608361070203364,0
107,0.5713145344190665,0.4995221754829975,0.8193185224934669,0.1982285249944659,0.27907311884094976,0.5610855543989561,0.6004955577927265,0.571198325976171,0.16967485735585053,0.44858705042355895,0.6204793955584946,0.4247742034339804,0
108,0.6309681931380003,0.28814751999706567,0.6442845389670925,0.38182822493735513,0.36053075519412836,0.5796014205497018,0.5635528851831023,0.38743776781148426,0.081270300935123,0.49940858433254615,0.7835227782360255,0.5412406822560644,0
109,0.31237670635564685,0.5328594558023285,0.4505893900213689,0.38286635037149763,0.5766315261202827,0.5011599201081766,0.4939106034556951,0.3398985475727243,0.22968984881563367,0.41575481417899995,0.7920016321046235,0.5470051274193501,0
110,0.1677129522856849,0.8301887018123842,0.14352683979898723,0.5258764561339959,0.7605584395145004,0.5920441998919588,0.3894051505186746,0.30941579624872895,0.6302301148116441,0.3885982270010025,0.6071446786881959,0.5717100950856792,0
111,0.6110741765794481,0.5286309978738105,0.799217249531486,0.2125423039584084,0.23025327360767778,0.46491312158917514,0.641300018613439,0.5488764408184378,0.1993935831636895,0.5969138224865527,0.5757565631534793,0.34890712475774566,0
112,0.36701131710853246,0.8868143955749104,0.36919867323932476,0.3577202598922043,0.5815755159364979,0.09351877018018512,0.409532682596835,0.6638386165791841,0.7607858637907093,0.5856706847803026,0.4670193513439362,0.5176040451848508,0
113,0.52702748102656,0.5532936800780467,0.5305003004787125,0.07396088570974535,0.5632141116714693,0.436203266271869,0.29240711793915214,0.8147770221420216,0.3980867456653791,0.36566128314319746,0.705058644966241,0.6811607773701189,0
114,0.5617926807167202,0.7006314778910975,0.5916213667058635,0.418953006087884,0.31940942644788045,0.36382244707617806,0.8375727275092617,0.4093693608967313,0.33970811709722737,0.41253912148773275,0.5150222215968948,0.6983647306189507,0
115,0.4117630358260751,0.7272692478360351,0.19397851611428318,0.42864448992026,0.7214293705356662,0.7198011952195729,0.5127021709674385,0.14875888296527934,0.7424540937744482,0.4329481620354128,0.33605878390618216,0.607287064545328,0
116,0.34555201246930817,0.34118065913071416,0.7364610041601587,0.571533851146969,0.7005024261704051,0.5458458845673673,0.24263918549192523,0.5058667246618742,0.3775779371587497,0.5928591931509489,0.63377014409303,0.20187475703636854,0
117,0.37831990835399165,0.49688845937175946,0.6559484518159455,0.5291067194334167,0.6345631787161933,0.45905544045950203,0.23972708295389275,0.4500890500737676,0.39111121123622195,0.38226806868464436,0.6603868158307113,0.4415553644951037,0
118,0.5685776461909509,0.2428835643117513,0.7007540030746022,0.6463739513788124,0.5711603965052021,0.48645256169229917,0.3613548982365269,0.35696206995867846,0.15519232896014157,0.6640606474926888,0.7440814223229,0.23162485564058677,0
119,0.44174577885621347,0.25672991014028546,0.7866354734627331,0.5529829104845811,0.45083410076207725,0.6063466858539369,0.48929627190831787,0.2996620211721694,0.0894224191956221,0.5741155458426875,0.7515366933349279,0.3129726263339943,0
120,0.43894075233196217,0.775577565650537,0.1624980663955285,0.40315490205466953,0.6992117553439271,0.7318165465394684,0.5413758733805809,0.17245149269084054,0.7028240059965839,0.43569931955998115,0.36258048403861476,0.5794792562262533,0
121,0.4949627345033877,0.779362286668397,0.19609008064328448,0.23696878476176203,0.4951321736679133,0.5636309502999327,0.5050706610172545,0.472025345473141,0.675662225207771,0.47457605966018207,0.34552252849587844,0.5370652547110115,0
122,0.23829807570827155,0.36012260375091254,0.8985997281317891,0.6870822082926514,0.6879237581401698,0.43573749378312143,0.26383749066826256,0.611344332829794,0.39630190178545827,0.5517124707585512,0.48097314238178235,0.0675332487748957,0
123,0.6592436933038508,0.3555751974589384,0.6850408144547373,0.7544874984299741,0.5704354212662353,0.7563603883617778,0.11995760939398248,0.3520528540107801,0.5163912771003404,0.33327139531110683,0.6946768415258068,0.44950754641492074,1
124,0.5046104547805402,0.33730543651472367,0.8697907326615569,0.40805962837052473,0.32236431680722677,0.7193974505440968,0.5727505258796852,0.40245695913101237,0.13185930965556497,0.32858721682421566,0.6305798016500437,0.561628345804284,0
