A0,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,labels
0.5543515578442327,0.5544867615147924,0.3851476316589179,0.38506865823429226,0.08601445697142841,0.05664601697145358,0.03239552776903512,0.1456680180695773,0.5279242269514656,0.46202317811326427,0.44217456081557766,0.5345446807823351,0.46536159811933164,0.5619865487917391,0.4866706915003519,0.5386727040405271,0.4817711149073438,0.34560219616744997,0.44567298853891574,0.6629943895655477,0.5883036229043638,0.5901518839569329,0.3276059867499075,0.5288313892627944,0.6426788063882745,0.46415170021685703,0.53363797374051,0
0.4149785327251601,0.4315177168655748,0.42772089595269724,0.42764487012815144,0.11244846494083369,0.07501223371306293,0.03688384719933141,0.18014500146452606,0.4074998603083169,0.4646359987302139,0.45988497314635834,0.4030808136306198,0.5968085944003898,0.48175373760568724,0.43828214882334765,0.49055516129386795,0.5193901805186995,0.4140029793978701,0.5199483191565983,0.44121378148455276,0.4526194572216574,0.7791180770455989,0.6366623339677528,0.5388291313270953,0.37976269245447614,0.45436005497904297,0.6126952621482528,0
0.5177408900140416,0.5174570286450896,0.3773304004221345,0.3772499913373255,0.08469545453249235,0.0551079594118114,0.03015136805388698,0.14389117147190306,0.5826625754256238,0.4881513842827607,0.44217456081557766,0.4030808136306198,0.5968085944003898,0.49512587280336257,0.5730416386442517,0.5758927289003608,0.5135229867994971,0.34399104281512743,0.6437947840997544,0.6629943895655477,0.4526194572216574,0.36315910730594614,0.28196967740320006,0.2869941150047032,0.3754121372770973,0.5136356523247362,0.4145304353820868,0
0.48819986838554247,0.4886420829307817,0.41754116706732974,0.4174669390731996,0.09046908793565345,0.06578388835520994,0.03875398029528821,0.1514820781533425,0.5257346930124992,0.501215487367509,0.4447046197199749,0.4030808136306198,0.5968085944003898,0.5619865487917391,0.6087827210351242,0.5783143995418777,0.44950154945173204,0.3472133495197725,0.3498181030572876,0.6629943895655477,0.5883036229043638,0.6812140283815497,0.36001813827455775,0.6312767210099649,0.6666251395074623,0.45639724291442707,0.6126952621482528,0
0.5466506932316753,0.5471566437453631,0.40790457602836133,0.4078265175842889,0.08552282878964314,0.056012699152777366,0.030952853666439878,0.1449799229803994,0.5082184215007685,0.48292574304886143,0.5838578594618233,0.5345446807823351,0.46536159811933164,0.508498008001038,0.5678385695391978,0.46749664518551265,0.6053766162017976,0.3459683673838869,0.5624239135720566,0.6629943895655477,0.5883036229043638,0.5619632384904705,0.36001813827455775,0.45443377714466265,0.5510429530092762,0.45866443593929007,0.4634479830285298,0
0.6591050504425802,0.6585107048758924,0.5009083925583868,0.50081739373441,0.0842129091240481,0.05325136894035128,0.02940103894059979,0.14329703800565358,0.47655575946684453,0.5065789633883191,0.9504168098933268,0.5343900342181355,0.4652268668649777,0.48523979224112246,0.8026285357476498,0.17296948290887615,0.6429812985396064,0.33716032682200403,0.7895387004677766,0.6528106023681775,0.363326986713147,0.3914954701692082,0.23153278018852963,0.2588143812305445,0.35575281126817526,0.4769734507237969,0.32683111376890567,1
0.4110649785777947,0.4107911769658091,0.3892576305533691,0.3891781854563757,0.0849652504859111,0.0554698553081978,0.030578827047248517,0.1442136168040218,0.5279242269514656,0.43589497194376775,0.4447046197199749,0.4030808136306198,0.5968085944003898,0.6756496979719794,0.42949696675750637,0.45554622701976677,0.6039221438092223,0.3445036825181392,0.546149739466517,0.6629943895655477,0.5883036229043638,0.49702996625602364,0.2993166608991932,0.412911623165899,0.5521214519818197,0.4408226125697161,0.42566558415093436,0
0.4192708179190446,0.4281054206625646,0.42888659656227773,0.42881176319981146,0.10139282631629677,0.0846024749673023,0.04110500475877676,0.16994986498437553,0.5739044396697587,0.4986026667505593,0.45988497314635834,0.4030808136306198,0.5968085944003898,0.48175373760568724,0.4479878738846988,0.6549655398472779,0.6241861490074753,0.3820728493245691,0.39574382238312067,0.4766244364997823,0.5883036229043638,0.7474004493924822,0.5722269767367485,0.5938257196555833,0.5370955849406195,0.5072940834291049,0.6126952621482528,0
0.4147260453608137,0.4331606742966537,0.38620727201343397,0.3861288935570068,0.12238894695790646,0.07410749397209693,0.03667011770265065,0.1916606424197759,0.427205665759014,0.456797536879365,0.4413312078474453,0.4030808136306198,0.5968085944003898,0.48175373760568724,0.43806201897659536,0.5247744203587787,0.5395062732702499,0.42447547618796644,0.5518782487516669,0.4986423669049348,0.4526194572216574,0.7982610049070857,0.6481232707468696,0.562877754130414,0.39467888163406145,0.4462113032375064,0.6126952621482528,0
0.5279666282700605,0.5279466799358246,0.38520787825741326,0.38512816525395205,0.08495925502027957,0.0554698553081978,0.030578827047248517,0.14422868296246258,0.5279242269514656,0.4646359987302139,0.5830145064936906,0.5345446807823351,0.46536159811933164,0.508498008001038,0.6034996047130692,0.5100864614678401,0.6285742182596518,0.3442107455449896,0.5786980876775962,0.6629943895655477,0.5883036229043638,0.49579122148846305,0.3143558992066303,0.412911623165899,0.5338418083793864,0.45649581652420373,0.42791075671328827,0
0.4149785327251601,0.432781530274097,0.40582378316446593,0.4057487144123462,0.15816389038123177,0.11427793847098633,0.05024194074187993,0.2490171383350493,0.39655219061348534,0.501215487367509,0.46072832611449077,0.4030808136306198,0.5968085944003898,0.48175373760568724,0.43826213701909744,0.570207067394191,0.6624708206289922,0.41912937642798737,0.3922936974727461,0.4531143818853547,0.5883036229043638,0.8399750147542361,0.6444412503336694,0.6298175910870671,0.5087072984260406,0.48028491435030235,0.6126952621482528,0
0.43669244605892865,0.4368257331813683,0.38581189687702877,0.3857322457012297,0.08518108724864609,0.056012699152777366,0.03063225942141871,0.14453753921049756,0.5082184215007685,0.47770010181496214,0.5830145064936906,0.5345446807823351,0.46536159811933164,0.508498008001038,0.47694495463475056,0.4227483833313983,0.6554696314850703,0.3450895564644383,0.5217384783082076,0.6629943895655477,0.5883036229043638,0.53043286295338,0.33948179906853937,0.42036939832737763,0.5138987172091316,0.4631659641190905,0.43519055865789075,0
0.4149785327251601,0.4366993518405161,0.3850910589001856,0.3850156027290756,0.1919003754898377,0.11907305909810592,0.05398220693379352,0.3031118109479046,0.3702777833458888,0.5064411286014083,0.45988497314635834,0.4030808136306198,0.5968085944003898,0.48175373760568724,0.43828214882334765,0.5853161863966978,0.6490107879790576,0.43546061268107467,0.40095155809689276,0.46559727466050754,0.5883036229043638,0.8635975893914356,0.6655999028489614,0.6492006009270455,0.5186879838329692,0.4915880216046918,0.6126952621482528,0
0.4525991500127359,0.45350807017386235,0.45877931862864535,0.4587046913502936,0.08615834814658509,0.05637459504916376,0.031113150788950463,0.14574179793370617,0.4928916839280041,0.456797536879365,0.5830145064936906,0.5345446807823351,0.46536159811933164,0.5218701431987133,0.5067425311633111,0.4278549496841619,0.6285742182596518,0.3477259892227842,0.5786980876775962,0.6629943895655477,0.5883036229043638,0.596460839866136,0.3924043600779883,0.46713361165877476,0.5338418083793864,0.4473284708149751,0.5060155476703349,0
0.5409929586578327,0.5425567800883212,0.5315642802660772,0.531534728808765,0.08435021140127956,0.05287326361237873,0.02848324452989471,0.14275570552472602,0.570325599942225,0.3915715457333172,0.3105140093404651,0.5517904381701467,0.4480634304411969,0.31822118777970126,0.31578910902768637,0.4726406195421363,0.7992522812971513,0.35278194942459223,0.6666311473306608,0.6078797315713648,0.5881178536484527,0.4882867938161919,0.4140697744313433,0.3317628192694517,0.4073192248728575,0.4727790266955706,0.39839446087964686,1
0.4533566121057743,0.4541399768781235,0.5296577688492747,0.5295877429709579,0.08563674263664219,0.05646506902326037,0.030899421292269684,0.1452108635561061,0.5410614305852636,0.4646359987302139,0.44301791378371014,0.4030808136306198,0.5968085944003898,0.48175373760568724,0.5280951262982836,0.4815528639090991,0.6624708206289922,0.34882450287209504,0.5508041532607013,0.6629943895655477,0.5883036229043638,0.5697125952921857,0.38514403813646664,0.44967809443299517,0.5087072984260406,0.47568481256072526,0.47610259201634403,0
0.5442520632703869,0.5461455930185453,0.442186924304955,0.4421111993768138,0.08554081518653774,0.058455496453385526,0.03164747453065241,0.14489092925039412,0.5082184215007685,0.456797536879365,0.4447046197199749,0.5345446807823351,0.46536159811933164,0.5352422783963886,0.5075430033333195,0.670864334058975,0.6457320620771505,0.3531453232260509,0.4924124165700254,0.5416956093335233,0.4526194572216574,0.5632451952848062,0.4332696007202674,0.46713361165877476,0.47344586591694676,0.431983845559743,0.5539805978660822,0
0.5114287059053879,0.5111379616024783,0.38521080858198614,0.3851309645551342,0.08475540918880763,0.0551079594118114,0.030258232802227347,0.14398415330267206,0.5651463039138933,0.4986026667505593,0.44301791378371014,0.4030808136306198,0.5968085944003898,0.49512587280336257,0.588110527244659,0.4881334906523512,0.5957130030172292,0.34399104281512743,0.6437947840997544,0.6629943895655477,0.4526194572216574,0.4245057813180383,0.28196967740320006,0.3412341174472441,0.43635646904760955,0.5084112510065737,0.4165941798585941,0
0.41649345691123696,0.420143396188874,0.4066407751498696,0.4065638796643854,0.09347281621704877,0.062164929391346026,0.034425957987502497,0.153651974237397,0.4775649463552397,0.44112061317766704,0.4413312078474453,0.5345446807823351,0.46536159811933164,0.5218701431987133,0.4422044624563885,0.5638896657206691,0.5579460249591712,0.36127432423095096,0.465560029295885,0.6274745547301274,0.5883036229043638,0.7072852845360192,0.48982232270047726,0.569488873657618,0.5862129873003579,0.41420773793002,0.6126952621482528,0
0.4212907168338137,0.43113857284301804,0.3899667472319206,0.38989014834686603,0.10404881759106349,0.07247896243835818,0.04110500475877676,0.16960570665920982,0.4885126160500714,0.501215487367509,0.5830145064936906,0.5345446807823351,0.46536159811933164,0.5352422783963886,0.44808793290594984,0.6972921310598752,0.5867642999917233,0.37841113716019975,0.46132874402844476,0.5416956093335233,0.5883036229043638,0.7566046110956341,0.5830915299278107,0.6182526354018753,0.5648440839291133,0.4590587303783967,0.6126952621482528,0
0.6092675595895193,0.6095890261263635,0.4570763845579988,0.4570023007103172,0.08669794005342257,0.057279334790129754,0.032716122014056284,0.14639333543254995,0.5169765572566338,0.43589497194376775,0.5556055350293876,0.4030808136306198,0.5968085944003898,0.48175373760568724,0.4356606024665703,0.48113170379753095,0.4806617715570743,0.345236024951013,0.4267949465764901,0.6629943895655477,0.5883036229043638,0.615704595790098,0.33948179906853937,0.5388291313270953,0.6435196699939866,0.44371410512316456,0.5648209259954284,0
0.5773279079997322,0.5773617842090455,0.3749078967240871,0.37482743672917673,0.08489930036396429,0.05556032928229439,0.030418529924737932,0.14413038366400857,0.5191660911956002,0.4228308688590196,0.4447046197199749,0.4030808136306198,0.5968085944003898,0.508498008001038,0.43506024833906404,0.4630744640140473,0.6470632740974742,0.3450895564644383,0.5550354385281415,0.6629943895655477,0.4526194572216574,0.48183373684002057,0.3143558992066303,0.3850080151341835,0.4744329666714781,0.4396725871223218,0.4226946992451923,0
0.5607899856350591,0.5604266845348471,0.4032717110104893,0.4031930617808055,0.0847314273262815,0.0551079594118114,0.030258232802227347,0.14395099298335892,0.6045579148152875,0.501215487367509,0.44217456081557766,0.4030808136306198,0.5968085944003898,0.49512587280336257,0.4728225229592076,0.5232477149543443,0.6285742182596518,0.3434784031121157,0.5895366876318855,0.6629943895655477,0.4526194572216574,0.4065151741705616,0.2614333381971814,0.3412341174472441,0.4607232339696531,0.5211272466677617,0.41589114602593774,0
0.5303652582313488,0.5303479254120168,0.3881264159277549,0.3880468085184634,0.0848633275701751,0.0554698553081978,0.030365097550567738,0.14409633710008124,0.5235451590735328,0.4437334337946167,0.5830145064936906,0.5345446807823351,0.46536159811933164,0.508498008001038,0.5989969487567726,0.4662331648508083,0.616248181034437,0.3442107455449896,0.5786980876775962,0.6629943895655477,0.4526194572216574,0.47166450653888536,0.3143558992066303,0.3729566828080257,0.45158341216843645,0.45031853697820023,0.42108452498330196,0
0.5291028214096181,0.5294632560260513,0.38325470758909647,0.3831748653759907,0.08516909631738304,0.05565080325639097,0.030578827047248517,0.14487091489285764,0.6286427881439174,0.6057283120454947,0.4544031788534977,0.4030808136306198,0.5968085944003898,0.48175373760568724,0.5509285949477716,0.4323297758695734,0.6554696314850703,0.346554241330186,0.6166820100399253,0.6629943895655477,0.4526194572216574,0.5289780580519428,0.35021670365350355,0.412911623165899,0.48066632513990787,0.6060976982952354,0.43519055865789075,0
0.4255830020276982,0.4255777938455201,0.4013129421101526,0.4012345788217492,0.08559477437722147,0.05637459504916376,0.03127344791146105,0.14521160209328454,0.5454404984631962,0.501215487367509,0.43964450191118043,0.5345446807823351,0.46536159811933164,0.5352422783963886,0.46355705759136107,0.44238497353326306,0.5278211899807463,0.34567543041073734,0.4647788689388192,0.6629943895655477,0.5883036229043638,0.5669614295874875,0.3276059867499075,0.4780680791056769,0.6085507117825313,0.4890251077504988,0.46446851601141803,0
0.4144735579964679,0.43556191977284603,0.4063824692255766,0.4063053816958523,0.12189132331048969,0.08107398997753498,0.038219656553586286,0.19153154612097983,0.4074998603083169,0.456797536879365,0.4413312078474453,0.4030808136306198,0.5968085944003898,0.48175373760568724,0.4374816766533393,0.557677554075039,0.5238029018453263,0.4358267838975117,0.5138292296929154,0.45606223703050697,0.4526194572216574,0.7974255723894288,0.6624364768601545,0.560535940673911,0.38303474865931136,0.44903708005110377,0.6126952621482528,0
0.4098025417560639,0.4377104025673339,0.3788780928946977,0.3788023131904938,0.23648265792587705,0.14702951709395468,0.06172990118847163,0.36816157479755296,0.37684638516278834,0.5195052316861566,0.45988497314635834,0.4030808136306198,0.5968085944003898,0.48175373760568724,0.42655523153272557,0.5617838651628284,0.6553710231872689,0.46109259783166073,0.3915776338121022,0.427347944320316,0.4526194572216574,0.8853476428683686,0.6925668129174698,0.6507137726989392,0.4805932065654982,0.4899779859783398,0.6126952621482528,0
0.4879473810211963,0.488262938908225,0.41853962049531584,0.4184642994670196,0.08857452079609071,0.06270777323592562,0.035922064464267926,0.1490858204240878,0.5323032948293982,0.48292574304886143,0.4455479726881073,0.4030808136306198,0.5968085944003898,0.5619865487917391,0.6079222134523656,0.5549926583637922,0.4560096971066448,0.3467007098167608,0.35808538350290164,0.6629943895655477,0.5883036229043638,0.6565255570838918,0.35021670365350355,0.6005088949814492,0.6617993135964193,0.46162164423258967,0.6121736564014431,0
0.45891133412138946,0.45970075587562154,0.46118804542758096,0.4611133150611535,0.08515110992048844,0.056012699152777366,0.03052539467307832,0.14453044925358424,0.5432509645242299,0.4646359987302139,0.5644607411947775,0.5345446807823351,0.46536159811933164,0.5352422783963886,0.52103095939796,0.4793944183373124,0.5628271357003563,0.34743305224963467,0.6234520664678302,0.6225614628215396,0.4526194572216574,0.5267310326596238,0.38514403813646664,0.3954561059401199,0.41197142448196356,0.47729484818707724,0.4377985873919387,0
0.4147260453608137,0.43214962356983583,0.4226738055015405,0.422597905053177,0.11833601219099381,0.07881214062512003,0.038166224179416085,0.18804092400067246,0.41625799606418246,0.48553856366581105,0.4615716790826232,0.4030808136306198,0.5968085944003898,0.48175373760568724,0.4376817946958414,0.5557823335729825,0.5504271422517902,0.41744498883237746,0.4968389919267321,0.4690546356332175,0.4526194572216574,0.791145424498075,0.6421594348663332,0.5662643766675105,0.40277676374993965,0.45560865403621387,0.6126952621482528,0
0.5210232257505415,0.5212484688706565,0.43602943765350805,0.43595306481933527,0.0850312006078579,0.05556032928229439,0.03052539467307832,0.1442987701406991,0.4994602857449031,0.44112061317766704,0.5813278005574258,0.5345446807823351,0.46536159811933164,0.508498008001038,0.615526699067445,0.47644629755633544,0.6532262927100814,0.3450895564644383,0.6142083355758838,0.6629943895655477,0.4526194572216574,0.5092445658245265,0.33948179906853937,0.40466123421914263,0.4790028775720864,0.44266265328554694,0.430223964807835,0
0.6172209115664229,0.6179301946226108,0.4117013800830119,0.4116243819849201,0.08748334605115268,0.05791265260880593,0.03292985151073706,0.14707463597968592,0.460048674843509,0.4594103574963146,0.5855445653980881,0.4030808136306198,0.5968085944003898,0.5486144135940638,0.4364610746365786,0.4859224000666185,0.4906951658583997,0.34640777284361124,0.43268619760269506,0.6629943895655477,0.5883036229043638,0.6360862684191447,0.36901575153780064,0.5448457905153413,0.636079855047796,0.4212064642241624,0.5979315516624695,0
0.43366259768677484,0.43796316524903833,0.38771254038397135,0.38763358355099864,0.08802293795799017,0.06415535682147118,0.03335731050409861,0.14937340680138295,0.5870416433035566,0.524730872920056,0.5838578594618233,0.5345446807823351,0.46536159811933164,0.5352422783963886,0.4712015668149407,0.6534914794567892,0.6434887233021616,0.35937023390547884,0.45035995068131107,0.5162567112290574,0.4526194572216574,0.6470333152022368,0.503746582995467,0.5152668851647427,0.47178241834912527,0.5252673382783812,0.612649905126791,0
0.4221744226090252,0.4293692340710869,0.3762761396187,0.3761959013554873,0.08675789470973784,0.06424583079556778,0.032128365898184144,0.14725919642058488,0.5979893129983881,0.5064411286014083,0.4447046197199749,0.4030808136306198,0.5968085944003898,0.5619865487917391,0.45531219424027514,0.624378786744642,0.4799222093235618,0.3762141098615781,0.5190695137548992,0.420360435828102,0.4526194572216574,0.6175195009146632,0.5519758644641473,0.43342951183479783,0.3504969830469802,0.5222444142452307,0.6072524195728484,0
0.5513217094720788,0.5520855160385998,0.38323058708160446,0.3831507651423762,0.08534296482069732,0.05610317312687398,0.03063225942141871,0.14471862852665773,0.4709963445383407,0.47770010181496214,0.5813278005574258,0.5345446807823351,0.46536159811933164,0.5218701431987133,0.5576725729800919,0.44938676038808284,0.6250489716132404,0.34684717830333556,0.5863469495071997,0.6629943895655477,0.4526194572216574,0.5473431694314724,0.37736512177055054,0.42036939832737763,0.45810924493450517,0.45179714112485,0.44741427594181893,0
0.4147260453608137,0.43075942882046137,0.42911817967591337,0.4290430773295217,0.12291654793348092,0.07989782831427922,0.03891427741779879,0.19396229353646893,0.4140684621252157,0.48553856366581105,0.45988497314635834,0.4030808136306198,0.5968085944003898,0.48175373760568724,0.4377018065000916,0.5584145842702833,0.5908811964249451,0.411879186342536,0.4763986292501744,0.49198239787329334,0.4526194572216574,0.7991252454425927,0.6333951890940686,0.5830533777556703,0.43277365890153263,0.4551157859873306,0.6126952621482528,0
0.5467769369138483,0.5474094064270676,0.49163289312691083,0.49156028615028347,0.08543289680517024,0.055922225178680784,0.030739124169759102,0.1449506769081321,0.5454404984631962,0.48292574304886143,0.4438612667518425,0.4030808136306198,0.5968085944003898,0.48175373760568724,0.5041409966107839,0.4372784071804995,0.6778783671605109,0.3477259892227842,0.6004078359343856,0.6629943895655477,0.5204615400630107,0.5550781222242624,0.36901575153780064,0.43342951183479783,0.49728252117451976,0.4829792596841975,0.4519953351094506,0
0.6216394404424805,0.6218480161890297,0.4041760878988286,0.4040976734534285,0.08508515979854164,0.05556032928229439,0.030685691795588905,0.14412521390375932,0.37246731728485555,0.35751035343527854,0.5821711535255585,0.5345446807823351,0.46536159811933164,0.5218701431987133,0.4272756564857327,0.49302947694933075,0.616248181034437,0.3446501510047139,0.5846218870520126,0.6629943895655477,0.5883036229043638,0.5177285270814229,0.3276059867499075,0.4271786713009016,0.542981630180603,0.32467004238289476,0.434668952911081,0
0.49829936295938826,0.4992581155623688,0.5286295748136829,0.5285594153078111,0.08554081518653774,0.05637459504916376,0.030739124169759102,0.14508760170101992,0.5520091002800953,0.47770010181496214,0.44301791378371014,0.4030808136306198,0.5968085944003898,0.48175373760568724,0.6157868525226975,0.46707548507394453,0.6316557275659554,0.3494103768183941,0.5786980876775962,0.6629943895655477,0.4526194572216574,0.5632451952848062,0.3924043600779883,0.43342951183479783,0.4630081894199573,0.4785105893743226,0.46480869367238076,0
0.5770754206353859,0.5772354028681936,0.4149720815363551,0.4148944906345664,0.08533097388943427,0.056012699152777366,0.030952853666439878,0.1446787475190205,0.5082184215007685,0.4646359987302139,0.44217456081557766,0.4030808136306198,0.5968085944003898,0.48175373760568724,0.43361939843304903,0.45375629654560246,0.5618657047967894,0.34560219616744997,0.5013957606762832,0.6629943895655477,0.5883036229043638,0.546234060744238,0.3276059867499075,0.45443377714466265,0.583306523967571,0.44423983104197334,0.4471194553023179,0
0.48315012109861954,0.4837132106375448,0.3733504729497706,0.37326999740353495,0.08530699202690817,0.05583175120458417,0.03063225942141871,0.14465880701520187,0.4928916839280041,0.4646359987302139,0.4269942073891942,0.4030808136306198,0.5968085944003898,0.48175373760568724,0.6024589908920585,0.4415426533101265,0.6399388245812996,0.34794569195264635,0.6205552634770443,0.6629943895655477,0.4526194572216574,0.5439582273340688,0.36901575153780064,0.42036939832737763,0.46915014967037494,0.4475256180345284,0.44419392741803826,0
