A0,A1,A2,A3,A4,A5,A6,labels
0.38467922106022817,0.38149782534949905,0.7323656149112568,0.32128059877948584,0.4627141218999064,0.26771542392571274,0.48705628912247045,0
0.5423556679796576,0.8136623869841042,0.46131666655710457,0.34774427291966137,0.23119182414493825,0.23748310457055094,0.5031180967106244,0
0.38434184343905875,0.3982844964880641,0.749216307079447,0.329144917621507,0.4736220989783892,0.28263288626075456,0.4567114184094806,0
0.35523501325067997,0.585475882370741,0.13867531159557647,0.4768488337052069,0.3827641617213739,0.1978697171073999,0.4809085743810186,0
0.44778815532850713,0.3986542431390579,0.759116625685425,0.2443461708438648,0.3679304164299603,0.21294278579503256,0.5939501925611745,0
0.4389753429699427,0.3291929618679204,0.4176821604133065,0.5165925922703292,0.44222241013055624,0.2933282295621649,0.5636541806730131,0
0.35306656099841494,0.34399928033476884,0.7218795248509964,0.3934345179711584,0.49067641561392916,0.20654696571290138,0.47225843808965995,0
0.42471642649758423,0.6139619610071474,0.7871883558318484,0.13732817694933974,0.31819267065327406,0.20162980497103083,0.5173926626485336,0
0.3619495818284239,0.26915199398358,0.7529972665596883,0.33983706753998766,0.5182377972930489,0.269805336938202,0.4795391110880023,0
0.3893162785601284,0.392969496619679,0.7550427804780424,0.37750216923326696,0.46914925899894355,0.25402366086030953,0.46430648732411006,0
0.37543950349945765,0.3133059787162,0.7358708712936827,0.3445746897462837,0.5016677448285118,0.267522312452241,0.4766167868841354,0
0.3748424958932821,0.40368608807799333,0.7802762526713163,0.31254447703924815,0.4722368099558837,0.2712297335503797,0.45095032567319265,0
0.35422288038717165,0.36253077466245015,0.7357685565463347,0.37164279602649863,0.49675231674611314,0.24499051259708746,0.44956528420414404,0
0.3681034250302019,0.3450643585097629,0.7544078042216003,0.38235169849874984,0.5094658654488446,0.28115821682697056,0.4380954980509493,0
0.46786400857926913,0.5614882436685575,0.8178913713509084,0.24718472355473747,0.31217429423473647,0.1978697171073999,0.5531736086978659,0
0.36089127158101253,0.34921643155780885,0.7563228863628009,0.2880287898515058,0.4939388886593043,0.26855410226711257,0.4629313592398092,0
0.3433768495434868,0.6097787149393454,0.13867531159557647,0.45032552047360846,0.3669853675629121,0.1978697171073999,0.48882016350866675,0
0.37207138166130227,0.265256232431305,0.7421612756840698,0.3642743527760841,0.5177423803714409,0.2686985368815687,0.4831114700917599,0
0.42567955479041986,0.3532109076726444,0.7692371943582131,0.2538730131220699,0.4080586000933257,0.2216599334653009,0.5713349295558199,0
0.42145903614123725,0.37740723242374946,0.8135004285296077,0.3407383549328403,0.4581350372962771,0.26684642229509004,0.4817193476336058,0
0.45140648319577004,0.49289374553007775,0.7524419552210286,0.34605494539744464,0.3894552250974502,0.26213992861518864,0.5063094985005027,0
0.3905187753327882,0.2134761147822844,0.7447785025418036,0.3494811776945862,0.5400120753819645,0.2690057596802737,0.4848307342465912,0
0.4087084238104478,0.36674173008114624,0.734688393984638,0.4328030193318216,0.47209652009301134,0.27299726211955255,0.47700765748276264,0
0.45970474756227164,0.4350703916344852,0.8097015053914348,0.25699367883843766,0.376347808202303,0.22684920582888157,0.5552844515502349,0
0.37431805274752566,0.3312096830626856,0.7902812291104595,0.29448120346174966,0.49115539690306664,0.2674688477054534,0.47301681202286594,0
0.3857738135378492,0.3713622643427465,0.7474972631182796,0.37517825497422386,0.4855966312068264,0.2676747268796505,0.4567121265083912,0
0.40828858657516565,0.42986189958359955,0.755423141409023,0.3745021219040467,0.46029632296613515,0.2780061907103869,0.4500595372437125,0
0.3746017138200731,0.27958456459522923,0.7493123735979492,0.33846201792650543,0.5039393840306713,0.27370586950981235,0.4929299695855369,0
0.2611356633543317,0.20621397176554584,0.576137856635115,0.34992865860175876,0.578068603995275,0.2574189088945222,0.45929385603265893,1
0.42010764086537977,0.37661491817161974,0.7142059187998971,0.33641284554929857,0.43665777456557664,0.2730299793526614,0.5260300531595021,0
0.3498520710615627,0.4629563117137572,0.9246725246419835,0.4050641931145338,0.5292971283375206,0.20353694089667546,0.3427563153261357,1
0.37461537855612614,0.3316928648689024,0.6845221456112885,0.32466461464112584,0.48099406712823933,0.2700279737196012,0.5009768056051014,0
0.3915403321521952,0.3693342862241806,0.7219841826841615,0.3452863382304543,0.46789017215433576,0.2714507743691882,0.4882820083366438,0
0.38948496737071314,0.4705357630273568,0.7579505499771001,0.3512194226738128,0.4481075405287088,0.2577159203138368,0.4395718842794597,0
0.4088818245989818,0.5372157182024935,0.6734159188380945,0.4978578763377093,0.44196707084039105,0.33584148105257294,0.3943696822251726,0
0.3863920250447965,0.31148582072934017,0.7445160769302851,0.45952669310651517,0.5154983295523569,0.28394476751028963,0.44879274829272686,0
0.3782101465336425,0.30333580789759695,0.7669167583706493,0.3326555827896519,0.49700530808878257,0.27251607939846395,0.48503962342520546,0
0.34812699451417006,0.5908082005834349,0.13867531159557647,0.47448136280636055,0.3907325085351501,0.1978697171073999,0.464531662777667,0
0.43996344474590965,0.4694369140809605,0.5338047124816415,0.36736553399781585,0.36706813271213806,0.25941801441679196,0.5733310603846788,0
0.42315864658754754,0.3850454881811663,0.8135386989312874,0.3629046639798084,0.45978094849081325,0.2668504122015667,0.4733942287421926,0
0.37094569012921597,0.37104187497303287,0.7592790796354126,0.32635528236764416,0.4887458157855306,0.26621043120270593,0.45315817807630787,0
0.3887103181958492,0.2402355544910988,0.6065989216196167,0.4052892951213115,0.5054637889423013,0.2851505172475448,0.5290607164966842,0
0.3341366607849213,0.23544010495197915,0.5999336234984889,0.3344822812527867,0.5246840871426909,0.2669533517886653,0.51205713735749,0
0.38202731987036553,0.31882879871629116,0.760715391241313,0.3929178692128764,0.5081034689144229,0.2738415263300198,0.45690048081859924,0
0.4319215119798496,0.4120214071938412,0.7157429830959341,0.326274200007395,0.4350500175178467,0.27300524193250597,0.5059405789681026,0
0.38697254072814957,0.3481193144458435,0.7386513331300097,0.3350438268551737,0.4816215560964844,0.27263019072369726,0.48140282742058704,0
0.31209214314694433,0.6295086386931991,0.13867531159557647,0.5235160876925994,0.37333891348647114,0.1978697171073999,0.465213562028533,0
0.43190125047466765,0.4318509114274706,0.5003595055279343,0.4152872192115429,0.4018723454288404,0.2643471448780926,0.5544262356706404,0
0.44470416576069427,0.4533239265360095,0.8109823923047991,0.3357186197210492,0.42502252075027847,0.2658625113579387,0.4761409444162414,0
0.46051143818719076,0.45600047664894183,0.9197039173054274,0.30163856453465593,0.39015784838555995,0.2054345797872007,0.5046213906977358,0
0.36423441993603656,0.36602388470954456,0.711118512721526,0.3721614550912331,0.48867772530815323,0.24631595952864327,0.46256598020196205,0
0.39204074421041013,0.387061343458716,0.8010586428406498,0.329238061820471,0.472490975272301,0.26271287918524105,0.45818284794561714,0
0.40503873538353763,0.39357130908441146,0.749711479215467,0.4023689899480388,0.4711966692152567,0.2829417050220502,0.4592350829267041,0
0.3354932392365231,0.5696902115332273,0.13867531159557647,0.5427104937006817,0.3748468827656307,0.1978697171073999,0.5054066723895431,0
0.3823227608877863,0.3983624290374539,0.6315520045434407,0.3167909143689932,0.44354489155754984,0.2663285324344159,0.5152853602907173,0
0.3650335713962368,0.307674053146963,0.7482821968670179,0.3320457898324059,0.5064781022604747,0.2648897721589222,0.47227755676024497,0
0.3753490335228312,0.5390185578450445,0.13867531159557647,0.27801076269674985,0.25940945714912617,0.2102663565304701,0.6711528005813326,0
0.35720367763789507,0.309799879910874,0.7257596749641629,0.35782729998304685,0.5212959989062919,0.28346837267697306,0.4510600810043289,0
0.3954875560803187,0.4010424428192479,0.7401712147967211,0.3838292737413075,0.47131641453754114,0.2815635913250021,0.4565294369894676,0
0.3640567783673482,0.29970934659932447,0.7446925893951755,0.32400791453332245,0.5104754828720266,0.2698348622461295,0.4727682693052606,0
