A0,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,labels
0.040217522949546836,0.2864796490220415,0.20926799898848633,0.15522685933898464,0.14690902174177012,0.1386391545213159,0.25644370448293075,0.2326013875799886,0.25172106156271506,0.2065540186955354,0.2961204625457835,0.1449829545040631,0.04943110925374264,0
0.03122149807925345,0.4222525000818016,0.11447138406207799,0.15522685933898464,0.07345451087088506,0.15794334059390422,0.24506873141653174,0.17445104068499145,0.3585236928792604,0.14446897528561342,0.1269087696624787,0.2688225614762837,0.18360126294247262,0
0.9843359276137736,0.04154581745118793,0.8553802665082921,0.5794692925135293,0.43572211749361656,0.7059352831616723,0.9770960858629565,0.43199884482727435,0.12141959057478095,0.674545599406929,0.758662971586055,0.23839702663661153,0.7716977263739778,1
0.05344697128821352,0.3619090107219082,0.16276399921326715,0.210665023388622,0.08641707161280598,0.10178570838273829,0.26575050062816624,0.3852460481793561,0.3013079975311111,0.1972598505203974,0.10413027254357224,0.30657853921171674,0.023752610940110108,0
0.10795229844352039,0.4407669797717688,0.22178830662027613,0.2291444114051678,0.17715499680625224,0.10529556039593616,0.17061436225464757,0.21806380085623928,0.30639383711761325,0.49392969867080305,0.10087620152658558,0.0437969341731024,0.2676983449196192,0
0.05344697128821352,0.4908246470816804,0.2450403065078857,0.2938222694630781,0.13826731458048952,0.19304186072588295,0.29573906598503624,0.21806380085623928,0.3381803345332517,0.1742103134460551,0.12365469864549203,0.27939423524220497,0.05585073383215075,0
0.0560928609559469,0.291279699312033,0.1502436915814774,0.15522685933898464,0.3975185294189074,0.245689640923851,0.31021630443318043,0.1381070738756182,0.5377995383034614,0.1935421832503422,0.2017524030531712,0.20539251888075608,0.42305325971709595,0
0.04233423468373354,0.268650890802073,0.06975599966282878,0.11457220570258395,0.3499891400318642,0.13161945049492021,0.20784154683558964,0.007268793361874651,0.43862566636666933,0.20283635142548023,0.24080125525701077,0.27184303969511836,0.2824634814499578,0
0.021167117341866826,0.3324229875119603,0.24682892188385572,0.20142532938034916,0.27653462916097904,0.08774630032994682,0.17785298147871964,0.007268793361874651,0.31910843608386863,0.189824515980287,0.1334169116964519,0.14951367183231504,0.2227609728707622,0
0.09313531630421368,0.36465189660190334,0.18065015297296685,0.17370624735553045,0.2160426790320149,0.09652093036294143,0.14579623920068618,0.29075173447498576,0.30639383711761325,0.4426258903440412,0.01952442610191979,0.052858368829606345,0.3607829013065371,0
0.024342184943146772,0.4825959894416949,0.1842273837249068,0.19218563537207625,0.05185024296768359,0.30886697716141276,0.3888070274373915,0.05815034689499714,0.4907555221283164,0.2009775177904526,0.06833549135671926,0.35792666893190583,0.06548017069976295,0
0.0777891562313604,0.39208075540185494,0.1860159991008767,0.17370624735553045,0.14690902174177012,0.03509852013197873,0.20163701607209933,0.07995672698062108,0.22629186363020426,0.29763686681188806,0.06508142033973263,0.022653586641259854,0.16177453937588496,0
0.12276928058282721,0.48602459679168886,0.16097538383729712,0.2199047173968949,0.07777536445152539,0.03158866811878083,0.12408038152846995,0.28348294111311106,0.2669785803222215,0.34299240750656157,0.07809770440767919,0.07249147725203156,0.15535491479747685,0
0.07567244449717359,0.3900235909918585,0.22357692199624604,0.24762379942171361,0.13394646099984925,0.21410097280507015,0.13752353151603236,0.29075173447498576,0.2237489438369532,0.27979206391562306,0.1138924855945321,0.1329010416287245,0.20029228684633374,0
0.021696295275413502,0.28785109196203906,0.11268276868610802,0.1884897577687671,0.06913365729024479,0.15443348858070635,0.24093237757420488,0.12356948715186893,0.31529405639399205,0.16937734599498333,0.1334169116964519,0.3111092565399688,0.13930585335145648,0
0.11959421298154715,0.27276521962206574,0.10016246105431822,0.1367474713224389,0.10370048593536718,0.1754926006598936,0.26058005832525766,0.1381070738756182,0.21357726466394888,0.2381541904910047,0.22453090017207764,0.17971845402066158,0.2259707851599663,0
0.0,0.23779342465212755,0.20390215286057642,0.19218563537207625,0.07777536445152539,0.24217978891065314,0.28333000445805556,0.21079500749436464,0.30385091732436215,0.2113869861466072,0.18222797695125145,0.1570648673794017,0.10014614342316688,0
0.092606138370667,0.4318526006617846,0.1413006147016275,0.19218563537207625,0.13826731458048952,0.07019704026395743,0.13235308921312375,0.21806380085623928,0.2860504787716046,0.2455895250311151,0.01952442610191979,0.061919803486110286,0.35436327672812895,0
0.11483161157962718,0.36396617513190455,0.2378858450040058,0.2568634934299865,0.15122987532241045,0.0789716702969521,0.16234165456999378,0.18898862740874073,0.3165655162906176,0.4188328198156879,0.06508142033973263,0.08004267279911817,0.30300628010086383,0
0.05027190368693357,0.4496813588817531,0.18243876834893677,0.19218563537207625,0.07777536445152539,0.21059112079187228,0.17061436225464757,0.2689453543893618,0.2529925214593406,0.38128438038813023,0.006508142033973291,0.04681741239193704,0.15535491479747685,0
0.08678518110165367,0.5847684884715143,0.13772338394968756,0.20142532938034916,0.06913365729024479,0.26674875300303824,0.349511665935286,0.12356948715186893,0.37632413143201787,0.1935421832503422,0.061827349322746,0.2763737570233703,0.06548017069976295,0
0.041805056750186864,0.39482364128185,0.17170707609311694,0.15522685933898464,0.11234219309664772,0.026323890098984032,0.1261485584496334,0.19625742077061537,0.21357726466394888,0.30135453408194324,0.03904885220383961,0.08457339012737017,0.14893529021906868,0
0.14393639792469393,0.4681958385717203,0.24682892188385572,0.2568634934299865,0.11234219309664772,0.1667179706268989,0.15406894688533998,0.31255811456060967,0.29240777825473235,0.43890822307398597,0.02277849711890642,0.04983789061077171,0.18103341311110935,0
0.012171092471573441,0.32830865869196757,0.19674769135669654,0.20327326818200372,0.06049195012896419,0.14916871056090955,0.2502391737194404,0.2544077676656125,0.29240777825473235,0.2009775177904526,0.14968726678138508,0.22351538819376396,0.258068908052007,0
0.022754651142506743,0.24807924670210937,0.21821107586833619,0.1367474713224389,0.10370048593536718,0.19304186072588295,0.30401177366969007,0.06541914025687177,0.4195537679172862,0.21027168596559062,0.08135177542466579,0.27335327880453564,0.15535491479747685,0
0.08996024870293362,0.2563079043420948,0.06081292278297892,0.08130930727280147,0.034566828645122394,0.32992608924059996,0.4043183543461174,0.09449431370437035,0.4106535486409074,0.2939191995418328,0.18873611898522472,0.28845566989870897,0.1437995905563422,0
0.059267928557226845,0.5648825658415495,0.228942768124156,0.26610318743825945,0.11234219309664772,0.12108989445532656,0.13752353151603236,0.3634396680937321,0.26062128083909386,0.2827661977316672,0.09111398847562571,0.06343004259552762,0.15214510250827276,0
0.06773477549397355,0.2919654207820318,0.16097538383729712,0.1866418189671125,0.04320853580640299,0.04913792818477017,0.2264551391260607,0.3270957012843589,0.3267371954636219,0.21027168596559062,0.13667098271343855,0.1193088896439686,0.13930585335145648,0
0.044450946417920245,0.5107105697116452,0.2110566143644563,0.19218563537207625,0.08209621803216566,0.04913792818477017,0.12408038152846995,0.29075173447498576,0.22247748394032768,0.24001302412603231,0.06833549135671926,0.0,0.28374740636563944,0
0.10530640877578712,0.5024819120716597,0.2682923063954953,0.26610318743825945,0.1814758503868925,0.15443348858070635,0.17475071609697446,0.10176310706624501,0.2618927407357194,0.41288455218359954,0.04230292322082624,0.09816554211212605,0.2259707851599663,0
0.12171092471573386,0.5744826664215326,0.19495907598072662,0.18294594136380335,0.10802133951600745,0.10178570838273829,0.1385576199766141,0.28348294111311106,0.2555354412525917,0.3831432140231579,0.032540710169866316,0.07098123814261423,0.2965866555224558,0
0.034925743614080185,0.33516587339195547,0.14487784545356744,0.19218563537207625,0.06481280370960446,0.2632389009898404,0.349511665935286,0.17445104068499145,0.29240777825473235,0.1994904508824305,0.10413027254357224,0.3035580609928822,0.06419624578408134,0
0.10107298530741371,0.4092237921518246,0.18243876834893677,0.20142532938034916,0.09505877877408658,0.14565885854771168,0.15406894688533998,0.2326013875799886,0.2796931792884769,0.4099104183675554,0.0032540710169866593,0.052858368829606345,0.23881003431678252,0
0.1100690101777071,0.4332240436017822,0.14845507620550738,0.16446655334725754,0.07777536445152539,0.09125615234314469,0.12511446998905168,0.3270957012843589,0.23264916311333197,0.3087898686220537,0.08785991745863911,0.08306315101795284,0.19387266226792563,0
0.12964859371893378,0.2905939778420342,0.23430861425206587,0.26610318743825945,0.06913365729024479,0.3246613112208032,0.37122752360750216,0.05815034689499714,0.3585236928792604,0.22253998795677282,0.26683382339290385,0.2854351916798743,0.08473904443498734,0
0.058209572690133604,0.27207949815206695,0.1591867684613272,0.127507777314166,0.06481280370960446,0.15794334059390422,0.13545535459486893,0.3416332880081082,0.2796931792884769,0.29949570044691565,0.06833549135671926,0.03624573862601577,0.23881003431678252,0
0.029104786345066858,0.26179367610208515,0.168129845341177,0.19218563537207625,0.13394646099984925,0.4001231295045574,0.296773154445618,0.0,0.3305515751534985,0.21621995359767898,0.14643319576439842,0.28090447435162225,0.39031317436721447,0
0.04656765815210684,0.3811092118818743,0.15382092233341735,0.1367474713224389,0.07777536445152539,0.23691501089085634,0.308148127512017,0.08722552034249571,0.3737812116387668,0.17681268053509375,0.19849833203618453,0.30657853921171674,0.007703549494089773,0
0.05080108162048014,0.26042223316208757,0.1323575378217777,0.14598716533071174,0.07777536445152539,0.4246920935969425,0.4632613965992757,0.07995672698062108,0.36869537205226466,0.26417786138139115,0.1627035508493316,0.22653586641259862,0.2452296588951907,0
0.03545492154762686,0.27825099138205606,0.168129845341177,0.24023204421509534,0.0,0.19304186072588295,0.23989828911362315,0.21079500749436464,0.29622215794460893,0.1615702447278674,0.17246576390029153,0.2929863872269609,0.2227609728707622,0
0.04921354781984022,0.35505179602192033,0.19674769135669654,0.19218563537207625,0.12098390025792832,0.25621919696344464,0.2936708890638728,0.1526446605993675,0.2873219386682302,0.2009775177904526,0.08460584644165245,0.3186604520870554,0.10271399325453015,0
0.07725997829781361,0.5031676335416586,0.20032492210863648,0.20142532938034916,0.06913365729024479,0.10529556039593616,0.142693973818941,0.24713897430373782,0.2301062433200809,0.38128438038813023,0.0,0.08910410745562211,0.2227609728707622,0
0.044450946417920245,0.45310996623174704,0.1502436915814774,0.14598716533071174,0.1814758503868925,0.04913792818477017,0.1561371238065034,0.11630069378999426,0.26570712042559597,0.40210331710043945,0.035794781186852975,0.11024745498746466,0.3704123381741493,0
0.10318969704160041,0.36259473219190697,0.1770729222210269,0.17370624735553045,0.08209621803216566,0.052647780197968064,0.12718264691021514,0.17445104068499145,0.20213412559431904,0.3050722013519984,0.052065136271786105,0.18122869313007892,0.32226515383608834,0
0.03545492154762686,0.32968010163196515,0.06081292278297892,0.127507777314166,0.11666304667728805,0.19830663874567975,0.29987541982736315,0.09449431370437035,0.29876507773786,0.21956585414072866,0.23754718424002416,0.25523040949152775,0.2773277817872314,0
0.018521227674133445,0.37082338983189245,0.2790239986513151,0.17370624735553045,0.14258816816112985,0.11407019042893082,0.285398181379219,0.3416332880081082,0.2542639813559662,0.2381541904910047,0.22453090017207764,0.18575941045833086,0.21120564862962757,0
0.04656765815210684,0.2837367631420463,0.11089415331013805,0.09978869528934728,0.06481280370960446,0.25446427095684565,0.3340003390265601,0.11630069378999426,0.34580909391300496,0.20469518506050782,0.22453090017207764,0.22200514908434668,0.09629436867612198,0
0.11694832331381377,0.5264821635216174,0.1770729222210269,0.17370624735553045,0.09505877877408658,0.15794334059390422,0.15820530072766686,0.24713897430373782,0.25044960166608954,0.260460194111336,0.12040062762850542,0.11779865053455127,0.17461378853270124,0
0.03968834501600016,0.2974511925420221,0.16991846071714703,0.22544853380185867,0.08641707161280598,0.11933496844872762,0.2502391737194404,0.21806380085623928,0.31910843608386863,0.1879656823452594,0.2570716103419439,0.14951367183231504,0.13930585335145648,0
0.044450946417920245,0.3056798501820076,0.13593476857371764,0.15522685933898464,0.04320853580640299,0.09652093036294143,0.285398181379219,0.17445104068499145,0.32800865536024737,0.22328352141078386,0.14968726678138508,0.2869454307892916,0.14893529021906868,0
0.11165654397834712,0.40442374186183305,0.24325169113191578,0.2383841054134407,0.11666304667728805,0.0789716702969521,0.1292508238313786,0.2689453543893618,0.1906909865246892,0.25860136047630833,0.1138924855945321,0.1193088896439686,0.15535491479747685,0
0.9831210619878371,0.8585728534825207,0.639284287018493,0.731396013525613,0.461861709466838,0.9473105731654409,0.09762517417779876,0.8797045430536301,0.25574729217180214,0.8615011991236617,0.25572242999334394,0.7193906950880423,0.6134715901733687,1
0.1206525688486404,0.41059523509182216,0.2110566143644563,0.17370624735553045,0.15987158248369104,0.12810959848172235,0.13338717767370548,0.2689453543893618,0.22247748394032768,0.31548166970815306,0.13667098271343855,0.08306315101795284,0.258068908052007,0
0.053976149221760195,0.2919654207820318,0.1663412299652071,0.20142532938034916,0.06913365729024479,0.28780786508222556,0.4012160889643722,0.18898862740874073,0.34580909391300496,0.243358924669082,0.048811065254799474,0.2371075401785199,0.04750522188022019,0
0.03545492154762686,0.31253706488199545,0.17170707609311694,0.14598716533071174,0.047529389387043264,0.08774630032994682,0.2305914929683876,0.28348294111311106,0.32928011525687295,0.18610684871023175,0.17571983491727813,0.15102391094173243,0.1296764164838443,0
0.07408491069653367,0.3454516954419373,0.1860159991008767,0.24762379942171361,0.12098390025792832,0.008774630032994668,0.18819386608453692,0.10176310706624501,0.22629186363020426,0.3087898686220537,0.03904885220383961,0.013592151984755912,0.18103341311110935,0
0.022754651142506743,0.38522354070186704,0.15560953770938726,0.1367474713224389,0.1814758503868925,0.10880541240913402,0.21197790067791655,0.21806380085623928,0.24154938238971074,0.1954010168853698,0.13667098271343855,0.18877988867716552,0.14251566564066057,0
0.03545492154762686,0.28236532020204874,0.20390215286057642,0.2199047173968949,0.06049195012896419,0.25621919696344464,0.3122844813543439,0.21806380085623928,0.2529925214593406,0.20469518506050782,0.1269087696624787,0.28996590900812624,0.06868998298896703,0
0.06826395342752023,0.430481157721787,0.17886153759699683,0.20142532938034916,0.15555072890305072,0.10529556039593616,0.19956883915093587,0.029075173447498576,0.2275633235268298,0.2827661977316672,0.07809770440767919,0.003020478218834638,0.20671191142474185,0
0.048684369886293544,0.26247939757208394,0.16455261458923706,0.09978869528934728,0.13394646099984925,0.1667179706268989,0.18819386608453692,0.3634396680937321,0.17289054797193162,0.21845055395971208,0.2310390422060509,0.060409564376692954,0.258068908052007,0
0.07196819896234696,0.4222525000818016,0.11089415331013805,0.09978869528934728,0.04320853580640299,0.09301107834974356,0.2047392814538445,0.21806380085623928,0.22629186363020426,0.22328352141078386,0.052065136271786105,0.12837032430047254,0.06034447103703647,0
0.05503450508885355,0.39482364128185,0.228942768124156,0.30306196347135095,0.11666304667728805,0.14039408052791483,0.13545535459486893,0.3634396680937321,0.26570712042559597,0.3757078794830474,0.04230292322082624,0.0694709990331969,0.38646139962016957,0
0.058209572690133604,0.3056798501820076,0.11089415331013805,0.18294594136380335,0.06481280370960446,0.19304186072588295,0.27402320831282007,0.1381070738756182,0.3089367569108643,0.2061822519685299,0.1627035508493316,0.34735499516598456,0.25293320838928046,0
0.10213134117450706,0.2515078540521033,0.17886153759699683,0.11826808330589308,0.1728341432256119,0.2509544189436478,0.2099097237567531,0.30528932119873503,0.17416200786855718,0.21473288668965687,0.15619540881535834,0.09967578122154339,0.30300628010086383,0
0.05080108162048014,0.2988226354820197,0.168129845341177,0.2568634934299865,0.07777536445152539,0.1965517127390808,0.3288298967236515,0.19625742077061537,0.36233807256913697,0.17569738035407717,0.1138924855945321,0.2280461055220159,0.04108559730181205,0
0.0730265548294402,0.37013766836189366,0.20032492210863648,0.210665023388622,0.1814758503868925,0.06668718825075956,0.21611425452024347,0.07995672698062108,0.28096463918510245,0.49839089939486936,-0.01952442610191979,0.030204782188346463,0.1296764164838443,0
0.09842709563968033,0.48053882503169854,0.16097538383729712,0.17370624735553045,0.2160426790320149,0.08599137432334789,0.1468303276612679,0.21806380085623928,0.29240777825473235,0.47608489577453805,0.016270355084933158,0.0437969341731024,0.357573089017333,0
0.07196819896234696,0.35093746720192764,0.16455261458923706,0.16446655334725754,0.06913365729024479,0.05089285419136913,0.12821673537079686,0.2544077676656125,0.20213412559431904,0.4649318567876997,0.009762213050959895,0.05436860793902365,0.12325679190543617,0
0.9389406425936287,0.9215940996266662,0.9319464035600529,0.6898648309521765,0.5978229957082914,0.07809381961674353,0.017943853125441618,0.4227481367091117,0.8064541810303286,0.8406047013742524,0.9026428239018858,0.7046707305850979,0.757886117522599,1
0.013229448338666794,0.3159656722319894,0.10016246105431822,0.09978869528934728,0.11666304667728805,0.08950122633654575,0.2378301121924597,0.1526446605993675,0.2669785803222215,0.2381541904910047,0.22453090017207764,0.1313908025193072,0.09629436867612198,0
0.04656765815210684,0.2974511925420221,0.15203230695744732,0.18109800256214872,0.14258816816112985,0.0,0.18095524686046482,0.17445104068499145,0.30639383711761325,0.21027168596559062,0.11909899922171077,0.08306315101795284,0.3800417750417615,0
0.07461408863008034,0.41813817126180886,0.168129845341177,0.16446655334725754,0.07777536445152539,0.06668718825075956,0.14372806227952273,0.19625742077061537,0.24409230218296182,0.4783154961365712,0.05857327830575937,0.07249147725203156,0.261278720341211,0
0.11059818811125377,0.4009951345118391,0.22536553737221607,0.24762379942171361,0.22900523977393583,0.052647780197968064,0.2378301121924597,0.06541914025687177,0.2796931792884769,0.4166022194536547,0.016270355084933158,0.004530717328251971,0.14251566564066057,0
0.05080108162048014,0.2645365619820803,0.14308923007759752,0.15522685933898464,0.07345451087088506,0.4211822415837446,0.3960456466614636,0.043612760171247864,0.3585236928792604,0.26231902774636356,0.22127682915509098,0.2416382575067719,0.0911586690133955,0
0.012700270405120118,0.30156552136201487,0.22536553737221607,0.28458257545480525,0.07777536445152539,0.1439039325411127,0.2419664660347866,0.19625742077061537,0.29113631835810677,0.1935421832503422,0.26683382339290385,0.2929863872269609,0.18231733802679098,0
0.0693223092946137,0.31116562194199787,0.1502436915814774,0.1515309817356755,0.06913365729024479,0.19304186072588295,0.33710260440830525,0.09449431370437035,0.34580909391300496,0.2418718577610599,0.2017524030531712,0.28241471346103963,0.27989563161859454,0
0.05873875062368028,0.35368035308192275,0.14487784545356744,0.19218563537207625,0.07777536445152539,0.25446427095684565,0.31021630443318043,0.09449431370437035,0.2758787995986003,0.17123617963001092,0.11714655661151877,0.2280461055220159,0.03017223551851822,0
0.08678518110165367,0.45173852329174946,0.17170707609311694,0.2199047173968949,0.06481280370960446,0.09652093036294143,0.23989828911362315,0.34890208136998285,0.3267371954636219,0.27533086319155675,0.09762213050959898,0.11175769409688194,0.15214510250827276,0
0.05080108162048014,0.2672794478620754,0.10016246105431822,0.16631449214891217,0.034566828645122394,0.1772475266664925,0.28229591599747383,0.10176310706624501,0.2529925214593406,0.27086966246749056,0.18873611898522472,0.3337628431812286,0.14893529021906868,0
